trial_id,condition,speed,delay_ms,offset_m,seed,rescue_c1,rescue_c2,c3_fault,exec_order
T1352,C2,0.3,0.0,0.03,2002,False,False,False,2142
T1353,C2,0.3,0.0,0.03,2003,False,False,False,3035
T1354,C2,0.3,0.0,0.03,2004,False,False,False,1112
T1355,C2,0.3,0.0,0.03,2005,False,False,False,2550
T1356,C2,0.3,0.0,0.03,2006,False,False,False,3193
T1357,C2,0.3,0.0,0.03,2007,False,False,False,2735
T1358,C2,0.3,0.0,0.03,2008,False,False,False,2313
T1359,C2,0.3,0.0,0.03,2009,False,False,False,2876
T1360,C2,0.3,0.0,0.03,2010,False,False,False,1900
T1361,C2,0.3,0.0,0.03,2011,False,False,False,660
T1362,C2,0.3,0.0,0.03,2012,False,False,False,1903
T1363,C2,0.3,0.0,0.03,2013,False,False,False,3183
T1364,C2,0.3,0.0,0.03,2014,False,False,False,2533
T1365,C2,0.3,0.0,0.03,2015,False,False,False,2043
T1366,C2,0.3,0.0,0.03,2016,False,False,False,1001
T1367,C2,0.3,0.0,0.03,2017,False,False,False,1884
T1368,C2,0.3,0.0,0.03,2018,False,False,False,2615
T1369,C2,0.3,0.0,0.03,2019,False,False,False,2109
T1370,C2,0.3,0.0,0.03,2020,False,False,False,2010
T1371,C2,0.3,0.0,0.03,2021,False,False,False,3064
T1372,C2,0.3,0.0,0.03,2022,False,False,False,3200
T1373,C2,0.3,0.0,0.03,2023,False,False,False,3091
T1374,C2,0.3,0.0,0.03,2024,False,False,False,2368
T1375,C2,0.3,0.0,0.03,2025,False,False,False,1849
T1376,C2,0.3,0.0,0.03,2026,False,False,False,2208
T1377,C2,0.3,0.0,0.03,2027,False,False,False,2117
T1378,C2,0.3,0.0,0.03,2028,False,False,False,2521
T1379,C2,0.3,0.0,0.03,2029,False,False,False,2748
T1380,C2,0.3,0.0,0.03,2030,False,False,False,12
T1381,C2,0.3,0.0,0.03,2031,False,False,False,1779
T1382,C2,0.3,0.0,0.03,2032,False,False,False,963
T1383,C2,0.3,0.0,0.03,2033,False,False,False,2082
T1384,C2,0.3,0.0,0.03,2034,False,False,False,1913
T1385,C2,0.3,0.0,0.03,2035,False,False,False,1022
T1386,C2,0.3,0.0,0.03,2036,False,False,False,605
T1387,C2,0.3,0.0,0.03,2037,False,False,False,310
T1388,C2,0.3,0.0,0.03,2038,False,False,False,2294
T1389,C2,0.3,0.0,0.03,2039,False,False,False,1800
T1390,C2,0.3,0.0,0.03,2040,False,False,False,2638
T1391,C2,0.3,0.0,0.03,2041,False,False,False,2352
T1392,C2,0.3,0.0,0.03,2042,False,False,False,1517
T1393,C2,0.3,0.0,0.03,2043,False,False,False,403
T1394,C2,0.3,0.0,0.03,2044,False,False,False,2562
T1395,C2,0.3,0.0,0.03,2045,False,False,False,3030
T1396,C2,0.3,0.0,0.03,2046,False,False,False,1124
T1397,C2,0.3,0.0,0.03,2047,False,False,False,101
T1398,C2,0.3,0.0,0.03,2048,False,False,False,3113
T1399,C2,0.3,0.0,0.03,2049,False,False,False,671
T1400,C2,0.3,0.0,0.06,2000,False,False,False,1540
T1401,C2,0.3,0.0,0.06,2001,False,False,False,3108
T1402,C2,0.3,0.0,0.06,2002,False,False,False,483
T1403,C2,0.3,0.0,0.06,2003,False,False,False,1343
T1404,C2,0.3,0.0,0.06,2004,False,False,False,1164
T1405,C2,0.3,0.0,0.06,2005,False,False,False,1032
T1406,C2,0.3,0.0,0.06,2006,False,False,False,2601
T1407,C2,0.3,0.0,0.06,2007,False,False,False,17
T1408,C2,0.3,0.0,0.06,2008,False,False,False,2337
T1409,C2,0.3,0.0,0.06,2009,False,False,False,147
T1410,C2,0.3,0.0,0.06,2010,False,False,False,471
T1411,C2,0.3,0.0,0.06,2011,False,False,False,952
T1412,C2,0.3,0.0,0.06,2012,False,False,False,339
T1413,C2,0.3,0.0,0.06,2013,False,False,False,1090
T1414,C2,0.3,0.0,0.06,2014,False,False,False,754
T1415,C2,0.3,0.0,0.06,2015,False,False,False,1213
T1416,C2,0.3,0.0,0.06,2016,False,False,False,1326
T1417,C2,0.3,0.0,0.06,2017,False,False,False,985
T1418,C2,0.3,0.0,0.06,2018,False,False,False,2677
T1419,C2,0.3,0.0,0.06,2019,False,False,False,3002
T1420,C2,0.3,0.0,0.06,2020,False,False,False,1448
T1421,C2,0.3,0.0,0.06,2021,False,False,False,1324
T1422,C2,0.3,0.0,0.06,2022,False,False,False,3189
T1423,C2,0.3,0.0,0.06,2023,False,False,False,2909
T1424,C2,0.3,0.0,0.06,2024,False,False,False,2278
T1425,C2,0.3,0.0,0.06,2025,False,False,False,183
T1426,C2,0.3,0.0,0.06,2026,False,False,False,1654
T1427,C2,0.3,0.0,0.06,2027,False,False,False,2016
T1428,C2,0.3,0.0,0.06,2028,False,False,False,1622
T1429,C2,0.3,0.0,0.06,2029,False,False,False,1934
T1430,C2,0.3,0.0,0.06,2030,False,False,False,412
T1431,C2,0.3,0.0,0.06,2031,False,False,False,2681
T1432,C2,0.3,0.0,0.06,2032,False,False,False,271
T1433,C2,0.3,0.0,0.06,2033,False,False,False,1283
T1434,C2,0.3,0.0,0.06,2034,False,False,False,208
T1435,C2,0.3,0.0,0.06,2035,False,False,False,1045
T1436,C2,0.3,0.0,0.06,2036,False,False,False,1438
T1437,C2,0.3,0.0,0.06,2037,False,False,False,2154
T1438,C2,0.3,0.0,0.06,2038,False,False,False,926
T1439,C2,0.3,0.0,0.06,2039,False,False,False,1349
T1440,C2,0.3,0.0,0.06,2040,False,False,False,3121
T1441,C2,0.3,0.0,0.06,2041,False,False,False,2639
T1442,C2,0.3,0.0,0.06,2042,False,False,False,2466
T1443,C2,0.3,0.0,0.06,2043,False,False,False,583
T1444,C2,0.3,0.0,0.06,2044,False,False,False,340
T1445,C2,0.3,0.0,0.06,2045,False,False,False,1468
T1446,C2,0.3,0.0,0.06,2046,False,False,False,1946
T1447,C2,0.3,0.0,0.06,2047,False,False,False,75
T1448,C2,0.3,0.0,0.06,2048,False,False,False,1620
T1449,C2,0.3,0.0,0.06,2049,False,False,False,2473
T1450,C2,0.45,0.0,-0.06,2000,False,False,False,2981
T1451,C2,0.45,0.0,-0.06,2001,False,False,False,1311
T1452,C2,0.45,0.0,-0.06,2002,False,False,False,2887
T1453,C2,0.45,0.0,-0.06,2003,False,False,False,120
T1454,C2,0.45,0.0,-0.06,2004,False,False,False,3143
T1455,C2,0.45,0.0,-0.06,2005,False,False,False,676
T1456,C2,0.45,0.0,-0.06,2006,False,False,False,3021
T1457,C2,0.45,0.0,-0.06,2007,False,False,False,1712
T1458,C2,0.45,0.0,-0.06,2008,False,False,False,2655
T1459,C2,0.45,0.0,-0.06,2009,False,False,False,1832
T1460,C2,0.45,0.0,-0.06,2010,False,False,False,1098
T1461,C2,0.45,0.0,-0.06,2011,False,False,False,3014
T1462,C2,0.45,0.0,-0.06,2012,False,False,False,87
T1463,C2,0.45,0.0,-0.06,2013,False,False,False,238
T1464,C2,0.45,0.0,-0.06,2014,False,False,False,1841
T1465,C2,0.45,0.0,-0.06,2015,False,False,False,1855
T1466,C2,0.45,0.0,-0.06,2016,False,False,False,165
T1467,C2,0.45,0.0,-0.06,2017,False,False,False,2642
T1468,C2,0.45,0.0,-0.06,2018,False,False,False,1511
T1469,C2,0.45,0.0,-0.06,2019,False,False,False,1093
T1470,C2,0.45,0.0,-0.06,2020,False,False,False,1342
T1471,C2,0.45,0.0,-0.06,2021,False,False,False,125
T1472,C2,0.45,0.0,-0.06,2022,False,False,False,2472
T1473,C2,0.45,0.0,-0.06,2023,False,False,False,2360
T1474,C2,0.45,0.0,-0.06,2024,False,False,False,2265
T1475,C2,0.45,0.0,-0.06,2025,False,False,False,1140
T1476,C2,0.45,0.0,-0.06,2026,False,False,False,156
T1477,C2,0.45,0.0,-0.06,2027,False,False,False,2590
T1478,C2,0.45,0.0,-0.06,2028,False,False,False,636
T1479,C2,0.45,0.0,-0.06,2029,False,False,False,462
T1480,C2,0.45,0.0,-0.06,2030,False,False,False,2064
T1481,C2,0.45,0.0,-0.06,2031,False,False,False,2067
T1482,C2,0.45,0.0,-0.06,2032,False,False,False,638
T1483,C2,0.45,0.0,-0.06,2033,False,False,False,1320
T1484,C2,0.45,0.0,-0.06,2034,False,False,False,2309
T1485,C2,0.45,0.0,-0.06,2035,False,False,False,3151
T1486,C2,0.45,0.0,-0.06,2036,False,False,False,2540
T1487,C2,0.45,0.0,-0.06,2037,False,False,False,2450
T1488,C2,0.45,0.0,-0.06,2038,False,False,False,2137
T1489,C2,0.45,0.0,-0.06,2039,False,False,False,3089
T1490,C2,0.45,0.0,-0.06,2040,False,False,False,1405
T1491,C2,0.45,0.0,-0.06,2041,False,False,False,1054
T1492,C2,0.45,0.0,-0.06,2042,False,False,False,2593
T1493,C2,0.45,0.0,-0.06,2043,False,False,False,24
T1494,C2,0.45,0.0,-0.06,2044,False,False,False,658
T1495,C2,0.45,0.0,-0.06,2045,False,False,False,1027
T1496,C2,0.45,0.0,-0.06,2046,False,False,False,1878
T1497,C2,0.45,0.0,-0.06,2047,False,False,False,3293
T1498,C2,0.45,0.0,-0.06,2048,False,False,False,2288
T1499,C2,0.45,0.0,-0.06,2049,False,False,False,1298
T1500,C2,0.45,0.0,-0.03,2000,False,False,False,1257
T1501,C2,0.45,0.0,-0.03,2001,False,False,False,246
T1502,C2,0.45,0.0,-0.03,2002,False,False,False,135
T1503,C2,0.45,0.0,-0.03,2003,False,False,False,142
T1504,C2,0.45,0.0,-0.03,2004,False,False,False,594
T1505,C2,0.45,0.0,-0.03,2005,False,False,False,883
T1506,C2,0.45,0.0,-0.03,2006,False,False,False,1708
T1507,C2,0.45,0.0,-0.03,2007,False,False,False,1368
T1508,C2,0.45,0.0,-0.03,2008,False,False,False,2192
T1509,C2,0.45,0.0,-0.03,2009,False,False,False,1993
T1510,C2,0.45,0.0,-0.03,2010,False,False,False,2056
T1511,C2,0.45,0.0,-0.03,2011,False,False,False,923
T1512,C2,0.45,0.0,-0.03,2012,False,False,False,2904
T1513,C2,0.45,0.0,-0.03,2013,False,False,False,1740
T1514,C2,0.45,0.0,-0.03,2014,False,False,False,2605
T1515,C2,0.45,0.0,-0.03,2015,False,False,False,1396
T1516,C2,0.45,0.0,-0.03,2016,False,False,False,1285
T1517,C2,0.45,0.0,-0.03,2017,False,False,False,848
T1518,C2,0.45,0.0,-0.03,2018,False,False,False,3028
T1519,C2,0.45,0.0,-0.03,2019,False,False,False,193
T1520,C2,0.45,0.0,-0.03,2020,False,False,False,115
T1521,C2,0.45,0.0,-0.03,2021,False,False,False,40
T1522,C2,0.45,0.0,-0.03,2022,False,False,False,1280
T1523,C2,0.45,0.0,-0.03,2023,False,False,False,2669
T1524,C2,0.45,0.0,-0.03,2024,False,False,False,2212
T1525,C2,0.45,0.0,-0.03,2025,False,False,False,1303
T1526,C2,0.45,0.0,-0.03,2026,False,False,False,708
T1527,C2,0.45,0.0,-0.03,2027,False,False,False,1190
T1528,C2,0.45,0.0,-0.03,2028,False,False,False,2668
T1529,C2,0.45,0.0,-0.03,2029,False,False,False,2371
T1530,C2,0.45,0.0,-0.03,2030,False,False,False,3179
T1531,C2,0.45,0.0,-0.03,2031,False,False,False,2591
T1532,C2,0.45,0.0,-0.03,2032,False,False,False,1499
T1533,C2,0.45,0.0,-0.03,2033,False,False,False,1033
T1534,C2,0.45,0.0,-0.03,2034,False,False,False,1967
T1535,C2,0.45,0.0,-0.03,2035,False,False,False,1681
T1536,C2,0.45,0.0,-0.03,2036,False,False,False,2508
T1537,C2,0.45,0.0,-0.03,2037,False,False,False,1929
T1538,C2,0.45,0.0,-0.03,2038,False,False,False,1868
T1539,C2,0.45,0.0,-0.03,2039,False,False,False,2041
T1540,C2,0.45,0.0,-0.03,2040,False,False,False,374
T1541,C2,0.45,0.0,-0.03,2041,False,False,False,581
T1542,C2,0.45,0.0,-0.03,2042,False,False,False,1169
T1543,C2,0.45,0.0,-0.03,2043,False,False,False,255
T1544,C2,0.45,0.0,-0.03,2044,False,False,False,1989
T1545,C2,0.45,0.0,-0.03,2045,False,False,False,451
T1546,C2,0.45,0.0,-0.03,2046,False,False,False,1126
T1547,C2,0.45,0.0,-0.03,2047,False,False,False,1082
T1548,C2,0.45,0.0,-0.03,2048,False,False,False,119
T1549,C2,0.45,0.0,-0.03,2049,False,False,False,1927
T1550,C2,0.45,0.0,0.03,2000,False,False,False,1846
T1551,C2,0.45,0.0,0.03,2001,False,False,False,1200
T1552,C2,0.45,0.0,0.03,2002,False,False,False,2777
T1553,C2,0.45,0.0,0.03,2003,False,False,False,596
T1554,C2,0.45,0.0,0.03,2004,False,False,False,2987
T1555,C2,0.45,0.0,0.03,2005,False,False,False,1338
T1556,C2,0.45,0.0,0.03,2006,False,False,False,1136
T1557,C2,0.45,0.0,0.03,2007,False,False,False,1175
T1558,C2,0.45,0.0,0.03,2008,False,False,False,716
T1559,C2,0.45,0.0,0.03,2009,False,False,False,2573
T1560,C2,0.45,0.0,0.03,2010,False,False,False,2592
T1561,C2,0.45,0.0,0.03,2011,False,False,False,834
T1562,C2,0.45,0.0,0.03,2012,False,False,False,517
T1563,C2,0.45,0.0,0.03,2013,False,False,False,2849
T1564,C2,0.45,0.0,0.03,2014,False,False,False,3132
T1565,C2,0.45,0.0,0.03,2015,False,False,False,1749
T1566,C2,0.45,0.0,0.03,2016,False,False,False,1289
T1567,C2,0.45,0.0,0.03,2017,False,False,False,2560
T1568,C2,0.45,0.0,0.03,2018,False,False,False,2435
T1569,C2,0.45,0.0,0.03,2019,False,False,False,2539
T1570,C2,0.45,0.0,0.03,2020,False,False,False,2326
T1571,C2,0.45,0.0,0.03,2021,False,False,False,57
T1572,C2,0.45,0.0,0.03,2022,False,False,False,953
T1573,C2,0.45,0.0,0.03,2023,False,False,False,2836
T1574,C2,0.45,0.0,0.03,2024,False,False,False,857
T1575,C2,0.45,0.0,0.03,2025,False,False,False,1361
T1576,C2,0.45,0.0,0.03,2026,False,False,False,2829
T1577,C2,0.45,0.0,0.03,2027,False,False,False,1295
T1578,C2,0.45,0.0,0.03,2028,False,False,False,2276
T1579,C2,0.45,0.0,0.03,2029,False,False,False,2444
T1580,C2,0.45,0.0,0.03,2030,False,False,False,247
T1581,C2,0.45,0.0,0.03,2031,False,False,False,2145
T1582,C2,0.45,0.0,0.03,2032,False,False,False,768
T1583,C2,0.45,0.0,0.03,2033,False,False,False,2005
T1584,C2,0.45,0.0,0.03,2034,False,False,False,2561
T1585,C2,0.45,0.0,0.03,2035,False,False,False,2282
T1586,C2,0.45,0.0,0.03,2036,False,False,False,3004
T1587,C2,0.45,0.0,0.03,2037,False,False,False,245
T1588,C2,0.45,0.0,0.03,2038,False,False,False,2397
T1589,C2,0.45,0.0,0.03,2039,False,False,False,3024
T1590,C2,0.45,0.0,0.03,2040,False,False,False,3058
T1591,C2,0.45,0.0,0.03,2041,False,False,False,1745
T1592,C2,0.45,0.0,0.03,2042,False,False,False,1221
T1593,C2,0.45,0.0,0.03,2043,False,False,False,2366
T1594,C2,0.45,0.0,0.03,2044,False,False,False,1197
T1595,C2,0.45,0.0,0.03,2045,False,False,False,2948
T1596,C2,0.45,0.0,0.03,2046,False,False,False,154
T1597,C2,0.45,0.0,0.03,2047,False,False,False,2222
T1598,C2,0.45,0.0,0.03,2048,False,False,False,2920
T1599,C2,0.45,0.0,0.03,2049,False,False,False,2157
T1600,C2,0.45,0.0,0.06,2000,False,False,False,2852
T1601,C2,0.45,0.0,0.06,2001,False,False,False,523
T1602,C2,0.45,0.0,0.06,2002,False,False,False,1596
T1603,C2,0.45,0.0,0.06,2003,False,False,False,2150
T1604,C2,0.45,0.0,0.06,2004,False,False,False,194
T1605,C2,0.45,0.0,0.06,2005,False,False,False,381
T1606,C2,0.45,0.0,0.06,2006,False,False,False,149
T1607,C2,0.45,0.0,0.06,2007,False,False,False,2581
T1608,C2,0.45,0.0,0.06,2008,False,False,False,832
T1609,C2,0.45,0.0,0.06,2009,False,False,False,1018
T1610,C2,0.45,0.0,0.06,2010,False,False,False,812
T1611,C2,0.45,0.0,0.06,2011,False,False,False,13
T1612,C2,0.45,0.0,0.06,2012,False,False,False,482
T1613,C2,0.45,0.0,0.06,2013,False,False,False,2945
T1614,C2,0.45,0.0,0.06,2014,False,False,False,69
T1615,C2,0.45,0.0,0.06,2015,False,False,False,3069
T1616,C2,0.45,0.0,0.06,2016,False,False,False,2464
T1617,C2,0.45,0.0,0.06,2017,False,False,False,393
T1618,C2,0.45,0.0,0.06,2018,False,False,False,2865
T1619,C2,0.45,0.0,0.06,2019,False,False,False,3284
T1620,C2,0.45,0.0,0.06,2020,False,False,False,861
T1621,C2,0.45,0.0,0.06,2021,False,False,False,1541
T1622,C2,0.45,0.0,0.06,2022,False,False,False,3259
T1623,C2,0.45,0.0,0.06,2023,False,False,False,2052
T1624,C2,0.45,0.0,0.06,2024,False,False,False,3227
T1625,C2,0.45,0.0,0.06,2025,False,False,False,3228
T1626,C2,0.45,0.0,0.06,2026,False,False,False,1801
T1627,C2,0.45,0.0,0.06,2027,False,False,False,1743
T1628,C2,0.45,0.0,0.06,2028,False,False,False,3029
T1629,C2,0.45,0.0,0.06,2029,False,False,False,387
T1630,C2,0.45,0.0,0.06,2030,False,False,False,269
T1631,C2,0.45,0.0,0.06,2031,False,False,False,2432
T1632,C2,0.45,0.0,0.06,2032,False,False,False,1325
T1633,C2,0.45,0.0,0.06,2033,False,False,False,1789
T1634,C2,0.45,0.0,0.06,2034,False,False,False,2660
T1635,C2,0.45,0.0,0.06,2035,False,False,False,1080
T1636,C2,0.45,0.0,0.06,2036,False,False,False,1821
T1637,C2,0.45,0.0,0.06,2037,False,False,False,653
T1638,C2,0.45,0.0,0.06,2038,False,False,False,2097
T1639,C2,0.45,0.0,0.06,2039,False,False,False,218
T1640,C2,0.45,0.0,0.06,2040,False,False,False,2396
T1641,C2,0.45,0.0,0.06,2041,False,False,False,2223
T1642,C2,0.45,0.0,0.06,2042,False,False,False,2522
T1643,C2,0.45,0.0,0.06,2043,False,False,False,1057
T1644,C2,0.45,0.0,0.06,2044,False,False,False,2845
T1645,C2,0.45,0.0,0.06,2045,False,False,False,209
T1646,C2,0.45,0.0,0.06,2046,False,False,False,1134
T1647,C2,0.45,0.0,0.06,2047,False,False,False,148
T1648,C2,0.45,0.0,0.06,2048,False,False,False,1316
T1649,C2,0.45,0.0,0.06,2049,False,False,False,2963
T1650,C3,0.15,0.0,0.0,2000,False,False,True,2691
T1651,C3,0.15,0.0,0.0,2001,False,False,True,1955
T1652,C3,0.15,0.0,0.0,2002,False,False,True,2196
T1653,C3,0.15,0.0,0.0,2003,False,False,True,1984
T1654,C3,0.15,0.0,0.0,2004,False,False,True,1146
T1655,C3,0.15,0.0,0.0,2005,False,False,True,2529
T1656,C3,0.15,0.0,0.0,2006,False,False,True,2694
T1657,C3,0.15,0.0,0.0,2007,False,False,True,2066
T1658,C3,0.15,0.0,0.0,2008,False,False,True,334
T1659,C3,0.15,0.0,0.0,2009,False,False,True,1919
T1660,C3,0.15,0.0,0.0,2010,False,False,True,1733
T1661,C3,0.15,0.0,0.0,2011,False,False,True,1802
T1662,C3,0.15,0.0,0.0,2012,False,False,True,2812
T1663,C3,0.15,0.0,0.0,2013,False,False,True,2302
T1664,C3,0.15,0.0,0.0,2014,False,False,True,1296
T1665,C3,0.15,0.0,0.0,2015,False,False,True,1240
T1666,C3,0.15,0.0,0.0,2016,False,False,True,3068
T1667,C3,0.15,0.0,0.0,2017,False,False,True,2108
T1668,C3,0.15,0.0,0.0,2018,False,False,True,3159
T1669,C3,0.15,0.0,0.0,2019,False,False,True,55
T1670,C3,0.15,0.0,0.0,2020,False,False,True,235
T1671,C3,0.15,0.0,0.0,2021,False,False,True,436
T1672,C3,0.15,0.0,0.0,2022,False,False,True,300
T1673,C3,0.15,0.0,0.0,2023,False,False,True,162
T1674,C3,0.15,0.0,0.0,2024,False,False,True,3149
T1675,C3,0.15,0.0,0.0,2025,False,False,True,2478
T1676,C3,0.15,0.0,0.0,2026,False,False,True,64
T1677,C3,0.15,0.0,0.0,2027,False,False,True,1839
T1678,C3,0.15,0.0,0.0,2028,False,False,True,1905
T1679,C3,0.15,0.0,0.0,2029,False,False,True,276
T1680,C3,0.15,0.0,0.0,2030,False,False,True,2772
T1681,C3,0.15,0.0,0.0,2031,False,False,True,1874
T1682,C3,0.15,0.0,0.0,2032,False,False,True,2025
T1683,C3,0.15,0.0,0.0,2033,False,False,True,2488
T1684,C3,0.15,0.0,0.0,2034,False,False,True,327
T1685,C3,0.15,0.0,0.0,2035,False,False,True,559
T1686,C3,0.15,0.0,0.0,2036,False,False,True,1642
T1687,C3,0.15,0.0,0.0,2037,False,False,True,780
T1688,C3,0.15,0.0,0.0,2038,False,False,True,683
T1689,C3,0.15,0.0,0.0,2039,False,False,True,553
T1690,C3,0.15,0.0,0.0,2040,False,False,True,2500
T1691,C3,0.15,0.0,0.0,2041,False,False,True,1627
T1692,C3,0.15,0.0,0.0,2042,False,False,True,2966
T1693,C3,0.15,0.0,0.0,2043,False,False,True,3219
T1694,C3,0.15,0.0,0.0,2044,False,False,True,2714
T1695,C3,0.15,0.0,0.0,2045,False,False,True,352
T1696,C3,0.15,0.0,0.0,2046,False,False,True,850
T1697,C3,0.15,0.0,0.0,2047,False,False,True,2440
T1698,C3,0.15,0.0,0.0,2048,False,False,True,82
T1699,C3,0.15,0.0,0.0,2049,False,False,True,1310
T1700,C3,0.3,0.0,0.0,2000,False,False,True,348
T1701,C3,0.3,0.0,0.0,2001,False,False,True,2884
T1702,C3,0.3,0.0,0.0,2002,False,False,True,564
T1703,C3,0.3,0.0,0.0,2003,False,False,True,807
T1704,C3,0.3,0.0,0.0,2004,False,False,True,765
T1705,C3,0.3,0.0,0.0,2005,False,False,True,1829
T1706,C3,0.3,0.0,0.0,2006,False,False,True,2844
T1707,C3,0.3,0.0,0.0,2007,False,False,True,1640
T1708,C3,0.3,0.0,0.0,2008,False,False,True,1687
T1709,C3,0.3,0.0,0.0,2009,False,False,True,113
T1710,C3,0.3,0.0,0.0,2010,False,False,True,4
T1711,C3,0.3,0.0,0.0,2011,False,False,True,2504
T1712,C3,0.3,0.0,0.0,2012,False,False,True,311
T1713,C3,0.3,0.0,0.0,2013,False,False,True,2319
T1714,C3,0.3,0.0,0.0,2014,False,False,True,2684
T1715,C3,0.3,0.0,0.0,2015,False,False,True,1893
T1716,C3,0.3,0.0,0.0,2016,False,False,True,1427
T1717,C3,0.3,0.0,0.0,2017,False,False,True,1155
T1718,C3,0.3,0.0,0.0,2018,False,False,True,1600
T1719,C3,0.3,0.0,0.0,2019,False,False,True,1936
T1720,C3,0.3,0.0,0.0,2020,False,False,True,2509
T1721,C3,0.3,0.0,0.0,2021,False,False,True,2240
T1722,C3,0.3,0.0,0.0,2022,False,False,True,177
T1723,C3,0.3,0.0,0.0,2023,False,False,True,2797
T1724,C3,0.3,0.0,0.0,2024,False,False,True,1752
T1725,C3,0.3,0.0,0.0,2025,False,False,True,503
T1726,C3,0.3,0.0,0.0,2026,False,False,True,2390
T1727,C3,0.3,0.0,0.0,2027,False,False,True,1099
T1728,C3,0.3,0.0,0.0,2028,False,False,True,587
T1729,C3,0.3,0.0,0.0,2029,False,False,True,1703
T1730,C3,0.3,0.0,0.0,2030,False,False,True,2519
T1731,C3,0.3,0.0,0.0,2031,False,False,True,2407
T1732,C3,0.3,0.0,0.0,2032,False,False,True,566
T1733,C3,0.3,0.0,0.0,2033,False,False,True,1633
T1734,C3,0.3,0.0,0.0,2034,False,False,True,1603
T1735,C3,0.3,0.0,0.0,2035,False,False,True,1755
T1736,C3,0.3,0.0,0.0,2036,False,False,True,2719
T1737,C3,0.3,0.0,0.0,2037,False,False,True,449
T1738,C3,0.3,0.0,0.0,2038,False,False,True,674
T1739,C3,0.3,0.0,0.0,2039,False,False,True,2320
T1740,C3,0.3,0.0,0.0,2040,False,False,True,2342
T1741,C3,0.3,0.0,0.0,2041,False,False,True,2198
T1742,C3,0.3,0.0,0.0,2042,False,False,True,2502
T1743,C3,0.3,0.0,0.0,2043,False,False,True,1491
T1744,C3,0.3,0.0,0.0,2044,False,False,True,3230
T1745,C3,0.3,0.0,0.0,2045,False,False,True,2934
T1746,C3,0.3,0.0,0.0,2046,False,False,True,428
T1747,C3,0.3,0.0,0.0,2047,False,False,True,1940
T1748,C3,0.3,0.0,0.0,2048,False,False,True,1407
T1749,C3,0.3,0.0,0.0,2049,False,False,True,3220
T1750,C3,0.45,0.0,0.0,2000,False,False,True,60
T1751,C3,0.45,0.0,0.0,2001,False,False,True,1670
T1752,C3,0.45,0.0,0.0,2002,False,False,True,606
T1753,C3,0.45,0.0,0.0,2003,False,False,True,987
T1754,C3,0.45,0.0,0.0,2004,False,False,True,1162
T1755,C3,0.45,0.0,0.0,2005,False,False,True,1410
T1756,C3,0.45,0.0,0.0,2006,False,False,True,743
T1757,C3,0.45,0.0,0.0,2007,False,False,True,1417
T1758,C3,0.45,0.0,0.0,2008,False,False,True,2741
T1759,C3,0.45,0.0,0.0,2009,False,False,True,691
T1760,C3,0.45,0.0,0.0,2010,False,False,True,1258
T1761,C3,0.45,0.0,0.0,2011,False,False,True,774
T1762,C3,0.45,0.0,0.0,2012,False,False,True,2077
T1763,C3,0.45,0.0,0.0,2013,False,False,True,2819
T1764,C3,0.45,0.0,0.0,2014,False,False,True,221
T1765,C3,0.45,0.0,0.0,2015,False,False,True,2285
T1766,C3,0.45,0.0,0.0,2016,False,False,True,173
T1767,C3,0.45,0.0,0.0,2017,False,False,True,2957
T1768,C3,0.45,0.0,0.0,2018,False,False,True,356
T1769,C3,0.45,0.0,0.0,2019,False,False,True,18
T1770,C3,0.45,0.0,0.0,2020,False,False,True,2234
T1771,C3,0.45,0.0,0.0,2021,False,False,True,2637
T1772,C3,0.45,0.0,0.0,2022,False,False,True,1363
T1773,C3,0.45,0.0,0.0,2023,False,False,True,295
T1774,C3,0.45,0.0,0.0,2024,False,False,True,3297
T1775,C3,0.45,0.0,0.0,2025,False,False,True,2625
T1776,C3,0.45,0.0,0.0,2026,False,False,True,2935
T1777,C3,0.45,0.0,0.0,2027,False,False,True,755
T1778,C3,0.45,0.0,0.0,2028,False,False,True,1055
T1779,C3,0.45,0.0,0.0,2029,False,False,True,546
T1780,C3,0.45,0.0,0.0,2030,False,False,True,737
T1781,C3,0.45,0.0,0.0,2031,False,False,True,1926
T1782,C3,0.45,0.0,0.0,2032,False,False,True,513
T1783,C3,0.45,0.0,0.0,2033,False,False,True,822
T1784,C3,0.45,0.0,0.0,2034,False,False,True,2026
T1785,C3,0.45,0.0,0.0,2035,False,False,True,495
T1786,C3,0.45,0.0,0.0,2036,False,False,True,1374
T1787,C3,0.45,0.0,0.0,2037,False,False,True,1979
T1788,C3,0.45,0.0,0.0,2038,False,False,True,1863
T1789,C3,0.45,0.0,0.0,2039,False,False,True,2541
T1790,C3,0.45,0.0,0.0,2040,False,False,True,823
T1791,C3,0.45,0.0,0.0,2041,False,False,True,479
T1792,C3,0.45,0.0,0.0,2042,False,False,True,771
T1793,C3,0.45,0.0,0.0,2043,False,False,True,1005
T1794,C3,0.45,0.0,0.0,2044,False,False,True,901
T1795,C3,0.45,0.0,0.0,2045,False,False,True,2647
T1796,C3,0.45,0.0,0.0,2046,False,False,True,2284
T1797,C3,0.45,0.0,0.0,2047,False,False,True,3134
T1798,C3,0.45,0.0,0.0,2048,False,False,True,1275
T1799,C3,0.45,0.0,0.0,2049,False,False,True,2014
T1800,C4,0.15,25.0,0.0,2000,True,False,False,63
T1801,C4,0.15,25.0,0.0,2001,True,False,False,568
T1802,C4,0.15,25.0,0.0,2002,True,False,False,1406
