doc_id,source_doc_id,text,year,ipc_section,authority,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,simple_family_id,bertopic_topic,publication_number
6352,8610,"The utility model refers to the field of 'toys'. Utility model this belong to toy field,  disclose one high toy but ball and socket joint,  contain the extrinsic articulation,  inner joint,  there is back-off on the extrinsic articulation,  link the extrinsic articulation together with the inner joint through the back-off on the stationary part. One cooperates and captures each other closely in back-off. There are gear rings on the inner joint. Extrinsic articulation and inner joint rotate one dose each time,  the revolutionary degree is 18. This utility model is simple in construction,  can position internal and external joints on different angles,  it is good to position stability. Every partial assembly is easy,  are captured each other by back-off,  does not need screw or glue to bond. This utility model is suitable for the boy doll toy of humanoid or other shapes. 1. A toy high may be joints,  joint includes an external (1),  an inner articulation (2),  characterized in :  the outer joint (1) is provided with a reverse buckling (4),  by means of fasteners (3) of the reverse buckling (6) of the outer joint (1) and the inner joint (2) connected together.",2009,A,China,10.972404730617608,10.972404730617608,,0.914442162902122,9.084188911704311,9.998631074606434,,0.0914567360350493,1.0,1.0,0.0911377245508982,1.0,0.0914567360350493,0.0546826347305389,0.0,21.944809461235216,10.972404730617608,0.0,,50.00136892539357,0.0571428571428571,0.6,,0.2,133026155,11,CN201399236Y
6353,8611,"The patent refers to the field of ' control or regulating systems and its monitoring or testing arrangements'. The invention discloses a control method of a humanoid robot with high real-time property and strong engineering practicability,  comprising the following steps :  (1) establishing table-trolley mathematical model which is simplified into a system state equation;  (2) selecting a basic function;  (3) sampling and calculating real ZMP of the anthropomorphic robot by a sensor of the anthropomorphic robotaccording to a sampling period,  and recording the position of the real ZMP as p;  (4) comparing the p and pm output by the system state equation in the step (1) in each sampling period to obtain an error marked as e,  ensuring the error by an expression e=p-pm to carry out model feedback correction,  and finally leading the e to tend to zero;  (5) substituting the feedback corrected model into a prediction function control optimization algorithm;  (6) controlling a servo driver of the humanoid robot by control quantity output by prediction function control optimization operation;  (7) repeating thesteps (3)-(7) to obtain the real control quantity of each sampling period,  and the motion of the anthropomorphic robot is controlled in real time. [CLAIM 1] A control method of humanoid robot,  comprising the steps of :  (1),  building a carriage mathematic model,  and simplifying the model into system state equation,  (2),  selecting base function,  when the variable amount of the set value in the controlled region is smaller than or equal to the threshold a,  taking the step function as base function,  when the variable amount of the set value in the controlled region is no greater than the threshold b,  taking the compound function of the step function and the slope function as base function,  (3),  sampling according to sampling period and computing the actual ZMP of the humanoid robot by the sensor of the humanoid robot,  and recording the position p of actual ZMP,  (4),  comparing p with the pm output by the systems state equation in the step (1) in each sampling period,  obtaining the error,  and recording the error e,  and determining by the expression e=p-pm,  and feeding back and correcting the model,  making e tend to zero finally,  (5),  substituting the feedback and corrected model into the predict function control optimal algorithm,  (6),  outputting the control amount after predict function control optimal algorithm,  recording the control amount u,  wherein the humanoid robot controls the servo driver of the humanoid robot according to u;  (7),  repeating the steps (3)-(7),  obtaining the actual control amount of each sampling period,  and controlling the movement of the humanoid robot in real time according to the actual control amount.",2009,G,China,,5.091984231274639,6.701708278580814,,,20.0,,,,1.0,0.1963870967741935,5.0,0.0,0.0981935483870967,1.0,5.091984231274639,5.091984231274639,0.0,,,0.7428571428571429,0.5,8.6652977412731,0.2,133004363,1,CN101639665A
6354,8612,"PURPOSE :  A robot sensibility growth system and a method thereof are provided to allow the sensibility of a robot to grow gradually using sensing data collected from a robot,  user sensitivity information and service use information.CONSTITUTION :  An HRI(Human Robot Interaction) processor(20) interprets action data received from a robot,  and detects reaction data from an ARR(Action Reaction Reaction) DB. The ARR DB(30) stores a probability value for each set consisting of user action data and robot reaction data. An ARR processor(40) adjusts the probability value of the ARR DB for the set corresponding to the action and reaction data.COPYRIGHT KIPO 2010",2008,G,Korea,,18.265440210249672,,,,6.496919917864476,,,,1.0,0.0547482014388489,5.0,0.0,0.0218992805755395,0.0,18.265440210249672,18.265440210249672,0.0,,,0.0,0.4,,0.2,136229080,65,KR1020100003097A
6355,8613,A system for recognizing a document immediately is disclosed. The system being capable of immediately recognizing a structured document comprises a structured document analyzing module for marking the document into a plurality of blocks according to at least one structural characteristic of the document;  a reading schedule setting module for setting a reading schedule to read the blocks;  a positioning module for positioning a block being in the act of reading;  a recognizing module for recognizing the block and then outputting the content of the block. The present invention is applicable for robots. Robots can be designed into ones that have function of humanoid reading. A real-time identification system for document content includes :  a document structure analysis module for marking a document into a plurality of blocks based on at least one structural feature in a document;  a reading scheduling module using Set a reading schedule to read the blocks;  a positioning module for locating a block under reading;  and an identification module for identifying the block under reading to output the reading Take the content of the middle block.,2008,G,Other,,18.166885676741128,,,,20.0,,,,1.0,0.0550452079566003,5.0,0.0,0.0495406871609403,0.0,18.166885676741128,18.166885676741128,0.0,,,0.1081081081081081,0.9,,0.2,132515057,41,TW201001303A
6356,8614,"PROBLEM TO BE SOLVED :  To rapidly and correctly evaluate the falling risk of a robot,  and to reduce impacts on the robot when the robot falls.
SOLUTION :  A robot 2 makes its stabilization control,  based on the ZMP (Zero Moment Point) code,  and a control method of the robot is provided with :  a predicted physical quantity calculation means 21 for calculating the predicted physical quantity indicating the physical quantity at the predetermined time from the present time by using an equation of state in which the robot 2 is modeled,  and state variables indicating the state of the robot 2 are included;  and a falling determination means 22 for determining its falling risk,  based on the predicted physical quantity calculated by the predicted physical quantity calculation means. The predicted physical quantity calculation means 21 acquires the output of the equation of state to the control input by giving the predetermined control input to the equation of state,  estimates the state variables,  based on the acquired output of the equation of state and the observation physical quantity of the robot 2 for observation,  and calculates the predicted physical quantity,  based on the estimated state variables.
COPYRIGHT :  (C)2010, JPO&INPIT",2008,B,Japan,,18.36399474375821,,,,20.0,,,,1.0,0.0544543828264758,5.0,0.0,0.0435635062611806,0.0,18.36399474375821,18.36399474375821,0.0,,,0.4864864864864865,0.8,,0.2,132526352,-1,JP2009285816A
6357,8616,"The system has a gravito-inertial sensor system detecting body movements in a translation section of a humanoid robot. An evaluation unit is provided for identifying signals for body foot movement,  body translation,  rotation and body foot torque fusion. A control unit is provided to generate control signals on the basis of mainly estimated values,  where the control signals serve for actuation and control of the robot so that assigned position and motion of the robot are realized. An independent claim is also included for a method for controlling position and motion of a humanoid robot.",2006,B,Germany,43.92247043363994,43.92247043363994,,3.66050650239562,16.33949349760438,20.0,,0.1830253251197809,1.0,1.0,0.0227673896783844,1.0,0.1830253251197809,0.0159371727748691,0.0,87.84494086727989,43.92247043363994,0.0,,,0.0,0.7,,0.2,103792841,47,DE502006005176D1
6358,8620,"The artificial soft elastic body clothing model prop includes an inner container imitating human body shape,  and is characterized by that the external surface of the described inner container is covered with a layer of epidermis layer imitating human body skin,  and the lower end of the described inner container is fixed on the base seat Its advantages are :  1. Through the simulation effect of the epidermal layer,  the model props can have the softness,  elasticity and vision of the skin,  making the clothing closer to the real effect when worn on the model props; 2. The skin layer can be made of thermoplastic elastomer material or two-component silicone rubber material,  so that it has appearance and texture,  mild touch,  easy coloring,  uniform hue,  stability,  heat resistance,  alkali resistance,  and wear resistance. It has good resistance and small compression deformation,  making it suitable for long-term use. 1. A soft elastomer to simulate human mannequin props,  including having the shape of a humanoid body inner container (1),  characterized in in the inner container (1) has an exterior surface coated with a layer of epidermis layer of skin-imitating body (2),  inner container (1) are fixed to the base (3) the upper.",2009,A,China,10.11826544021025,10.11826544021025,,0.8432580424366872,9.155373032169749,9.998631074606434,,0.0843373493975903,1.0,1.0,0.0988311688311688,1.0,0.0843373493975903,0.079064935064935,0.0,20.2365308804205,10.11826544021025,0.0,,110.00136892539356,0.9714285714285714,0.8,,0.2,132236819,20,CN201346067Y
6359,8621,"The invention relates to a parallel,  joint-type and walk-help ectoskeleton artificial limb applicable to paralytic,  which pertains to a rehabilitation engineering technical field and comprises a hip joint,  a knee joint and an ankle joint which are connected in sequence to form the ectoskeleton artificial limb structure of human crura. The hip joint comprises a single-degree-of-freedom drive mechanism and a harmonic reducer with a larger drive ratio which can output high torque;  the knee joint adopts a four-bar mechanism,  worm wheel,  a worm and gear mechanism to realize transmission;  flection of the ectoskeleton artificial limb is kept by taking advantage of the self-locking property of the worm wheel and worm and simultaneously,  the worm wheel and worm can deliver larger torque;  the ankle joint adopts a 3-RPS parallel mechanism with three degrees of freedom,  which comprises an upper platform,  three active branched guide rods,  a lower platform and a thenar support part so as to realize dorsiflexion,  plantar flexion,  inversion and eversion. The artificial limb of the invention has compact structure,  large slew range for every joint and can meet the requirements of actual movements of human body. 1. One suitable for use in a prosthetic bone joint of a patient paralyzed type help walk out in parallel,  comprising :  a hip joint,  knee joint and ankle joint,  hip joint,  knee and ankle joints are connected in sequence,  lower extremity exoskeleton prosthetic structure of a human body,  characterized in : 
      An ankle joint,  comprising :  an upper platform,  the lower platform,  the foot support plate,  1st driving one guide rod,  2nd driving one guide rod,  3rd driving one guide rod,  the humanoid leg jackets,  wherein :  1st driving one guide rod,  2nd driving one guide rod,  at one end for 3rd driving one of the upper platform is movably connected with guide lever,  1st driving one guide rod,  2nd driving one guide rod,  the other end being connected to 3rd driving one of the guide is movably connected to the lower platform,  the foot support plate is formed from two sides of the flap and is fixedly connected to the lower platform,  outer sleeve and an upper platform is fixedly connected to a humanoid legs;  knee joint,  comprising :  1st servo motor,  a four-bar mechanism and driving mechanism,  four-bar linkage includes upper leg exoskeleton,  the exoskeleton shank,  a rear linking rod,  a worm gear,  the drive mechanism includes drive gears,  and worm driven gear,  upper leg exoskeleton includes two plates,  a servo motor is fixed to the upper leg exoskeleton 1st intermediate plate both inside and outside,  the drive and 1st output of the servomotor shaft and fixedly connected,  and with the driven gears,  driven gears mounted on the perpetual shaft end,  the worm on the leg between two plates of the exoskeleton,  the worm and the worm wheel is engaged,  the other end of the worm gear and lower leg exoskeleton is connected via a bearing,  the worm wheel rotational center of the thigh bone is connected with a support shaft and the outer,  rear link and thigh support shafts are attached to one end of the exoskeleton,  the exoskeleton and lower leg of the support shaft on the other end is connected; 
      The hip joint,  comprising :  a needle bearing,  harmonic speed reducer,  a support base,  a hip support shaft,  a timing belt transmission pair,  2nd servo motor,  a cover plate,  a motor seat,  wherein :  2nd fixed to motor mount on the servo motor,  a motor seat secured to the support base,  2nd moment by a synchronous belt drive servo motor output shaft is transmitted to the secondary hip support,  the hip support shaft through the flat key with the harmonic speed reducer is connected,  on the cover plate is fixed to the harmonic speed reducer,  a hip joint and the knee joint of the exoskeleton thigh support shaft connection,  an inner needle bearing mounted on a support shaft of a hip joint,  a needle bearing mounted on the supporting stand; 
      The upper platform and the knee joint of the ankle joint of the exoskeleton is fixed to the lower leg,  knee and hip joints of the exoskeleton with a roller bearing support shaft of the upper leg is connected.",2008,A,China,20.43363994743758,20.43363994743758,7.09592641261498,1.702943189596167,18.297056810403834,20.0,0.3472668810289389,0.0851471594798083,1.0,1.0,0.0489389067524115,1.0,0.0851471594798083,0.0440450160771704,0.3472668810289389,40.86727989487516,5.256241787122208,15.177398160315374,13.3377135348226,64.0,0.0,0.9,,0.2,114448189,19,CN100558322C
6360,8622,"The invention relates to an MDOF (Multi-Degree-of-Freedom) and parallel-type ectoskeleton anklebone of artificial limb,  which belongs to a rehabilitation engineering technical field and comprises a thenar support plate,  a humanoid leg jacket,  an upper platform,  a lower paltform,  a first active branched chain guide,  a second active branched chain guide and a third active branched chain guide,  wherein,  one end of the first active branched chain guide is flexibly connected with the upper platform while the other end is flexibly connected with the lower platform;  one end of the second active branched chain guide is flexibly connected with the upper platform while the other end is flexibly connected with the lower platform;  one end of the third active branched chain guide is flexibly connected with the upper platform while the other end is flexibly connected with the lower platform;  the thenar support plate is fixedly connected with the lower platform through baffles of the thenar support plate on two sides;  the humanoid leg jacket is fixedly connected with the upper platform. The ectoskeleton anklebone of artificial limb of the invention has high mechanism rigidity,  simple structure and good stability and can meet flexibility requirement of human anklebone. 1. Multiple degree of freedom prosthetic limb exoskeleton ankle joint of a parallel type,  comprising :  a sole support plate,  to a humanoid legged jacket,  characterized in,  also including :  an upper platform,  the lower platform,  1st driving one guide rod,  2nd driving one guide rod,  3rd driving one guide rod,  wherein :  1st driving one guide rod,  2nd driving one guide lever,  one end of the 3rd driving one of the upper platform is movably connected with all guide bars,  1st driving one guide rod,  2nd driving one guide rod,  the other end of the 3rd driving ones are the lower surface plate movable guide bar connected,  sole of a foot support plate is formed on both sides thereof flaps and the lower surface plate is fixedly attached,  with the upper platform is fixedly connected to a humanoid legged jacket; 
      1st driving one guide bar includes :  1st servo motors,  clutches 1st,  1st front bearing support seat,  1st ball screw,  screw 1st,  1st ball nut,  1st rear bearing support seat,  1st bearing,  1st trip switch,  1st L-shaped support plate,  1st ball nut seat,  1st linear slides,  discussed subsequently 1st,  1st angular contact bearings,  1st motor mount,  wherein :  1st 1st 1st utility model relates to an output shaft of the servomotor connected at one end by a ball screw,  servo motor is fixed to the 1st motor mount on the 1st,  with the 1st 1st motor mount front bearing support seat fastened to one another,  front bearing support seat mounted on the end face of 1st,  1st ball screw bearings and angular contact bearings at both ends by 1st 1st support,  1st 1st bearings and angular contact bearings are mounted on the rear bearing support seat and the front bearing 1st 1st support base,  front bearing support seat 1st,  1st 1st L-shaped rear bearing supporting seat is fixed to a support plate,  1st ball nut and the 1st cover with a ball screw,  1st ball nut and the 1st ball screw nut seat into and fixedly connected by means of 1st,  1st ball nut and the 1st side of the linear slider linked,  1st 1st L-shaped support plate mounted on the side of the linear guide,  1st L-shaped support plate,  1st ball nut seat,  1st linear slides and rails are attached form an oblong space after the 1st rectilinear,  1st trip switch installed on the 1st L-shaped support plate side,  is in a rectangular space.",2008,A,China,20.43363994743758,20.43363994743758,7.09592641261498,1.702943189596167,18.297056810403834,20.0,0.3472668810289389,0.0851471594798083,1.0,1.0,0.0489389067524115,1.0,0.0851471594798083,0.0440450160771704,0.3472668810289389,40.86727989487516,5.256241787122208,15.177398160315374,13.3377135348226,64.0,0.5945945945945946,0.9,,0.2,114448229,19,CN100558323C
6361,8623,"The utility model discloses a replaceable separable combination anthropomorphic model arm applied to application fields of business,  family and necessary occasions,  which comprises fingers,  palms,  fore arms,  arm joints and upper arms. Hands and fingers can rotate in all directions. The joints of the fore arms and the upper arms are provided with spherical joints respectively;  and the connection of the palms and the upper arms adopts a manner that a spring is screwed into a locating pin rod of the fore arms to stretch the spring to fix the hands and the fore arms while the connection between the fore arms and the upper arms also adopts the manner that a spring is screwed into a locating pin rod of the upper arms to extend the spring to fix the fore arms and the upper arms;  the fore arms are internally provided with a stopping structure and the connection at the contact surfaces between the upper arms and the arm joints adopts a curved surface sliding in two positions for fixation. The device of the invention has novel and scientific design as well as unique finger design,  and adopts combination methods of splicing surface stuck with glue and self tapping screws used for locking. The bases of the fingers are internally provided with a universal ball with an accurate fixation and location. False operation is not easily conducted to reduce and avoid unnecessary damages in the fore arms and the upper arms when in assembly and disassembly during normal application so as to increase the reliability in product use and prolong the service life of products. 1. A changeable separable combination type humanoid arm of model,  consisting of fingers,  a palm,  a front arm,  an arm joint and an upper arm,  wherein the handle and fingers are capable of rotating universally;  the joint between the front arm and the upper arm is equipped with spherical joint;  the palm is connected with the upper arm via screwing spring,  which is screwed to the tension spring on the locating pin rod of the front arm so as to fix the hand and the front arm;  the front arm is connected with the upper arm via screwing spring,  which is screwed to the tension spring on the locating pin rod of the upper arm so as to fix the front arm and the upper arm;  the front arm is internally equipped with a stopping structure.",2008,A,China,13.3377135348226,13.3377135348226,,1.111567419575633,8.8870636550308,9.998631074606434,,0.1111719605695509,1.0,1.0,0.074975369458128,1.0,0.1111719605695509,0.0224926108374384,0.0,26.6754270696452,13.3377135348226,0.0,,38.00136892539357,0.0,0.3,,0.2,131249700,4,CN201337198Y
6362,8625,"The patent refers to the field of 'manipulators;  chambers provided with manipulation devices'. The invention discloses a robot component based on a parallel mechanism,  an optimum design method and a robot;  the robot component comprises at least two parallel mechanisms;  adjacent parallel mechanisms are connected with each other by an output converter;  each parallel mechanism is provided with a fixed platform and a movable platform which moves correspondingly to the fixed platform,  wherein the fixed platform of one parallel mechanism is movably connected with a motor. The robot with the parallel mechanism adopts the robot component and conducts optimum analysis and forward kinematics analysis on the initially selected parallel mechanism by inverse kinematics analysis to validate and debug the analysis results in the above steps so as to determine the component structure finally. By adjusting the motion types of the parallel mechanism,  the space motion track of the robot in the motion process is realized,  a genetic arithmetic is used to conduct the computation of inverse kinematics and gait planning to the parallel mechanism,  the trajectory planning and motion form of the humanoid robot is improved,  and the stability of the robot is improved during the motion process. [CLAIM 1] A robot component based on parallel mechanism,  at least comprising two parallel mechanisms,  wherein adjacent parallel mechanisms are connected by an output converter,  each parallel mechanism is provided with a still platform and a moveable platform moving relative to the still platform;  still platform of one parallel mechanism is flexibly connected with several motors.",2009,B,China,,9.198423127463863,11.268068331143231,,,20.0,,,,1.0,0.1087142857142857,5.0,0.0,0.0760999999999999,1.0,9.198423127463863,9.198423127463863,0.0,,,1.1428571428571428,0.7,12.569472963723475,0.2,131341971,-1,CN101564840A
6363,8626,"The patent refers to the field of 'motor vehicles;  trailers'. The invention relates to a walking mechanism of biped robot comprising hip,  thighs,  calves and feet. The thighs comprise a right thigh and a left thigh;  the calves comprise a right calf and a left calf;  and the feet comprise a right foot and a left foot. The walking mechanism is characterized in that :  the hip is respectively connected with the right thigh and the left thigh through a right hip joint and a left hip joint with three freedoms;  the right thigh is connected with the right calf through a right knee joint with one freedom;  the left thigh is connected with the left calf through a left knee joint with one freedom;  the right cruse is connected with the right foot through an ankle joint with two freedoms;  and the left calf is connected with the left foot through an ankle joint with two freedoms. In the invention,  more humanoid actions can be realized;  the hip joint adopts cantilever structure so as to increase the flexibility of legs and ensure little collision between the inner sides of two thighs,  thereby achieving intersection of legs. [CLAIM 1] A double-feet robot walking mechanism,  comprising buttocks,  thighs,  lower legs and feet;  the thighs comprises a right thigh and a left thigh;  the lower legs comprise a right lower leg and a left lower leg;  the feet comprise a right foot and left foot,  wherein said buttocks are respectively connected with the right thigh and the left thigh through a right hip joint and a left hip joint,  which are equipped with 3 degrees of freedom;  the right thigh is connected with the right lower leg through a right knee joint with a degree of freedom,  the left thigh is connected with the left lower leg through a left knee joint with a degree of freedom;  the right lower leg is connected with the right foot through an ankle joint with 2 degrees of freedom,  the left lower leg is connected with the left foot through an ankle joint with 2 degrees of freedom.",2008,B,China,,18.134034165571617,35.38107752956636,,,20.0,,,,1.0,0.0551449275362318,5.0,0.0,0.0330869565217391,1.0,18.134034165571617,18.134034165571617,0.0,,,1.2432432432432432,0.6,,0.2,131342981,0,CN101565064A
6364,8629,"The control device of at least an engine (MOT1,  MOT2) of motorized articulation (ART1,  ART2) of mobile robot using of the articulated members includes/understands an electronic chart (EC) provided with a microcontrolor (MC) adapted to order the electric tension of power supply of known as engine (MOT1,  MOT2). The system includes/understands,  moreover,  one or two magnetic sensors (C1,  C2,  C3,  C4),  laid out in with respect to a respective magnet (A1,  A2,  A3,  A4) and been dependent on the aforementioned motorized articulation (ART1,  ART2),  to measure an angular position compared to a position of reference,  the aforementioned electronic chart (EC) being connected to that the engine (MOT1,  MOT2) and to the known as magnetic sensors (C1,  C2,  C3,  C4).",2008,B,France,28.12089356110381,18.23258869908016,,2.3436002737850785,17.65639972621492,20.0,,0.1171800136892539,0.6483644859813084,1.0,0.0548468468468468,0.6483644859813085,0.1171800136892539,0.0438774774774774,0.0,46.353482260183966,18.23258869908016,0.0,,,0.0,0.8,,0.2,130979154,-1,FR2929874A1
6365,8631,"A computer-implemented method includes receiving a depth map (30) of a scene containing a body of a humanoid subject (28). The depth map includes a matrix of pixels (32),  each corresponding to a respective location in the scene and having a respective pixel value indicative of a distance from a reference location to the respective location. The depth map is segmented so as to find a contour (64) of the body. The contour is processed in order to identify a torso (70) and one or more limbs (76,  78,  80,  82) of the subject. An input is generated to control an application program running on a computer by analyzing a disposition of at least one of the identified limbs in the depth map.",2007,G,Japan,70.36793692509855,29.204993429697765,,6.861054072553046,14.13552361396304,20.0,,0.293223819301848,0.4150326797385621,0.0035041611914148,0.0001199850018747,0.4150326797385621,0.3430527036276523,0.0342407199100112,0.0,99.57293035479633,29.204993429697765,0.0,,,0.6666666666666666,0.0035041611914148,,1.2,108824286,-1,JP2009536731A
6366,8632,"The invention relates to a humanoid robot foot,  which includes a rubber foot bottom layer,  a foot plate,  a six-dimensional force sensor,  an upper flange,  a lower flange,  an inclination sensor,  a tactile array pad,  a signal processing system and a foot surface. The signal processing system is installed in the front of the foot plate,  the inclination sensor is installed in the middle,  and the six-dimensional force sensor is installed at the heel. When the robot walks,  the six-dimensional force sensor on the humanoid robot's foot detects the ground reaction force when the robot's foot contacts the road surface during walking The inclination sensor detects the inclination angle of the foot plate The tactile array pad detects information such as the contact position and contact status of the foot and the road surface The signal processing system collects and processes these information in real time,  calculates the ZMP trajectory of the robot when walking,  judges the state of the feet,  speculates on the walking road surface of the robot,  and sends it to the control system of the robot to provide a basis for the gait planning of the robot and improve the gait stability and naturalness of the humanoid robot when walking. 1. An anthropomorphic robot foot,  the mutual mechanical connection of the bottom layer comprises a rubber foot (1),  footrest (2),  six-dimensional force sensor (3) and a signal processing system (8),  characterized in : 
      A rubber foot bottom layer (1) direct contact with the ground,  foot bottom layer rubber (1) turn provided with a pad on top of tactile array (7) and the foot plate (2),  tactile array pad (7) is disposed an insulation mat (12) and a tactile array (13),  a rubber foot bottom layer (1) the size of the,  shape and the tactile array pad (7),  foot board (2) of the bottom surface consistent; 
      Foot plate (2) of the bottom surface,  the upper surface is planar,  upper surface with a boss or lower stepped portion and with the foot plate (2) a bottom parallel,  foot plate (2) placed in tactile array pad (7) above,  i.e. tactile array pad (7) mounted on a rubber foot bottom layer (1) and the foot plate (2) between,  foot plate (2) is attached to the front of the signal processing system (8),  mid-mounted with an inclination angle sensor (6),  footrest (2) to mimic the shape of the human foot instep (9) mechanically connected; 
      Six-dimensional force sensor (3) mounted on the foot plate (2) of the heel,  six-dimension force sensor (3) installed above which an upper flange (4),  six-dimensional force sensor (3) and the upper flange (4) by bolts (10) is mechanically connected,  the upper flange (4) by bolts (11) connected mechanically to the ankle joint of a humanoid robot,  six-dimensional force sensor (3) arranged below the lower flange (5),  the lower flange (5) from the bridge plate (2) mechanical linkage; 
      The signal processing system (8) mounted on the foot plate (2) of the front portion,  a real-time acquisition and processing six-dimension force sensor (3),  the inclination angle sensor (6) and tactile array pad (7) transmitted from the information,  and transfers the information via a communication bus to the humanoid robot control system.",2007,A,China,25.82128777923784,25.82128777923784,6.734559789750328,2.1519507186858315,17.848049281314168,20.0,0.2608142493638677,0.1075975359342915,1.0,1.0,0.0387277353689567,1.0,0.1075975359342915,0.0309821882951653,0.2608142493638677,51.64257555847568,5.124835742444152,20.69645203679369,19.086727989487517,76.0,0.0512820512820512,0.8,,0.2,112532029,-1,CN100548242C
6367,8633,"The patent refers to the field of 'motor vehicles;  trailers'. The invention discloses a foot plate structure of a humanoid robot capable of perceiving ground counterforces,  which relates to a foot structure of the humanoid robot. The foot plate structure consists of two foot plates. Each foot plate mainly comprises an upper plate,  a lower plate,  a force sensor,  a circuit board,  a rubber lead block and a rectangle rubber pad. The foot plate structure has the characteristics of small volume,  lightweight,  surface contact with ground,  the capability of perceiving ground counterforce and adapting ground environment,  simple structure,  low cost,  good detection effect and adjustable height. The foot plate structure can detect the magnitude of the counterforce perceived by different parts of the foot in real time,  and can calculate the position of zero moment point (ZMP) in real time,  also can communicate with an upper controller in real time and is convenient for popularization and application. The foot plate structure can be widely used as the foot structures of humanoid robots,  particularly applicable to the foot structures of small humanoid soccer robots. [CLAIM 1] A foot plate structure capable of sensing ground reaction force of a humanoid robot,  consisting of two foot plates,  each of which mainly comprises force sensors (5),  a circuit board (7) and a rubber pad and further comprises an upper layer plate (1),  a lower layer plate (2) and rubber guide blocks (10),  wherein the rubber pad is a rectangular rubber pad (6);  the upper layer plate (1) is a rectangular plate having side plates at the two ends,  the thickness thereof is 2.0 to 5.0 mm and the material thereof is light aluminium alloy;  adjusting holes (3) are set on each of the two side plates,  the upper layer plate (1) is fixedly connected with the lower layer plate (2) via the adjusting holes (3) and screws,  screw holes (8) are set on the upper layer plate (1),  and the upper layer plate (1) is separately connected with the circuit board below it and an ankle above it via the screw holes (8) and screws;  the lower plate (2) is a rectangular plate having side plates at the two ends thereof,  the material thereof is aluminium alloy,  the thickness thereof is 2.0 to 5.0 mm,  the two side plates are detained in the two side plates of the upper layer plate (1) and provided with adjusting holes (4) in correspondence with the adjusting holes (3) of the side plates of the upper layer plate,  three rows of circular grooves (9) are uniformly set on the lower layer plate (2),  each row includes three circular grooves,  the rectangular rubber pad (6) is stuck to the under-side of the lower layer plate (2) via adhesive,  and the rectangular rubber pad has a thickness of 1 to 3 mm and is in surface contact with the ground;  the force sensors (5) are 9 common market force sensors,  the rubber guide blocks (10) are 9 round blocks having a thickness of 6.0 to 9.0 mm,  the 9 force sensors (5) are separately fixedly connected in the 9 circular grooves (9) on the lower layer plate (2) via the rubber guide blocks (10),  and the 9 rubber guide blocks (10) are separately fixedly connected with the top side of the rectangular rubber pad (6) via rubber adhesive and the elasticity degrees thereof are determined according to the measuring ranges of the force sensors (5);  if the measuring range of the force sensors (5) is wide,  the elasticity degree of the rubber guide blocks (10) is low,  and if the measuring range of the force sensors (5) is small,  the elasticity degree of the rubber guide blocks (10) is high;  the circuit board (7) is fixedly connected to the under-side of the upper layer plate (1),  and the 9 force sensors (5) are separately connected with the input terminals of the small-signal amplifying circuit on the circuit board (7);  the circuit board (7) consists of a small-signal amplifying filter circuit,  a controller and a local control network bus interface,  the small-signal amplifying filter circuit is composed of 5 stages of amplifying filter circuits,  the first stage U1A,  U1B causes the same input mode,  the second stage U1C is a differential amplifying stage,  the third stage U1D is a 200 HZ low-pass filter,  the fourth stage U2A is a 50 HZ band elimination filter,  and the fifth stage U2B is a in-phase proportion operational circuit;  the output terminal of the small-signal amplifying filter circuit is connected with the controller which communicates with the superior controller via the local control network bus interface.",2009,B,China,14.45466491458607,5.026281208935611,6.865965834428383,1.2046543463381243,18.79534565366188,20.0,0.475,0.0602327173169062,0.3477272727272727,1.0,0.198954248366013,0.3477272727272728,0.0602327173169062,0.1193725490196078,0.475,19.480946123521683,5.026281208935611,0.0,7.588699080157687,16.0,0.8571428571428571,0.6,,0.2,131063596,37,CN101554894A
