"doc_id","split"
6136,"train"
6137,"train"
6138,"test"
6139,"test"
6140,"test"
6141,"train"
6142,"train"
6143,"train"
6144,"train"
6145,"test"
6146,"train"
6147,"test"
6148,"train"
6149,"test"
6150,"test"
6151,"train"
6152,"test"
6153,"train"
6154,"train"
6155,"train"
6156,"train"
6157,"train"
6158,"train"
6159,"train"
6160,"train"
6161,"train"
6162,"train"
6163,"train"
6164,"train"
6165,"train"
6166,"train"
6167,"train"
6168,"train"
6169,"test"
6170,"test"
6171,"test"
6172,"train"
6173,"test"
6174,"train"
6175,"test"
6176,"train"
6177,"train"
6178,"train"
6179,"train"
6180,"train"
6181,"train"
6182,"test"
6183,"test"
6184,"test"
6185,"train"
6186,"train"
6187,"train"
6188,"train"
6189,"train"
6190,"train"
6191,"test"
6192,"train"
6193,"train"
6194,"train"
6195,"test"
6196,"train"
6197,"train"
6198,"train"
6199,"train"
6200,"train"
6201,"train"
6202,"train"
6203,"train"
6204,"train"
6205,"train"
6206,"train"
6207,"train"
6208,"train"
6209,"train"
6210,"train"
6211,"test"
6212,"train"
6213,"train"
6214,"train"
6215,"train"
6216,"train"
6217,"train"
6218,"train"
6219,"train"
6220,"test"
6221,"test"
6222,"train"
6223,"train"
6224,"train"
6225,"test"
6226,"test"
6227,"test"
6228,"test"
6229,"test"
6230,"test"
6231,"train"
6232,"train"
6233,"train"
6234,"test"
6235,"train"
6236,"test"
6237,"train"
6238,"train"
6239,"train"
6240,"train"
6241,"train"
6242,"train"
6243,"test"
6244,"test"
6245,"train"
6246,"train"
6247,"test"
6248,"test"
6249,"train"
6250,"test"
6251,"train"
6252,"train"
6253,"train"
6254,"test"
6255,"train"
6256,"train"
6257,"train"
6258,"train"
6259,"train"
6260,"train"
6261,"test"
6262,"train"
6263,"train"
6264,"train"
6265,"train"
6266,"train"
6267,"train"
6268,"train"
6269,"train"
6270,"train"
6271,"train"
6272,"train"
6273,"train"
6274,"train"
6275,"train"
6276,"test"
6277,"test"
6278,"train"
6279,"train"
6280,"train"
6281,"train"
6282,"test"
6283,"test"
6284,"test"
6285,"train"
6286,"test"
6287,"train"
6288,"test"
6289,"train"
6290,"train"
6291,"train"
6292,"train"
6293,"test"
6294,"train"
6295,"test"
6296,"train"
6297,"test"
6298,"train"
6299,"test"
6300,"train"
6301,"test"
6302,"test"
6303,"train"
6304,"train"
6305,"test"
6306,"train"
6307,"train"
6308,"test"
6309,"test"
6310,"train"
6311,"train"
6312,"test"
6313,"test"
6314,"test"
6315,"train"
6316,"train"
6317,"test"
6318,"train"
6319,"train"
6320,"train"
6321,"test"
6322,"test"
6323,"train"
6324,"test"
6325,"train"
6326,"test"
6327,"train"
6328,"train"
6329,"train"
6330,"train"
6331,"train"
6332,"test"
6333,"test"
6334,"train"
6335,"test"
6336,"train"
6337,"train"
6338,"test"
6339,"train"
6340,"train"
6341,"test"
6342,"test"
6343,"train"
6344,"test"
6345,"train"
6346,"train"
6347,"test"
6348,"train"
6349,"test"
6350,"test"
6351,"train"
6352,"train"
6353,"train"
6354,"train"
6355,"train"
6356,"train"
6357,"train"
6358,"train"
6359,"test"
6360,"test"
6361,"train"
6362,"test"
6363,"train"
6364,"train"
6365,"train"
6366,"train"
6367,"train"
6368,"train"
6369,"train"
6370,"train"
6371,"test"
6372,"train"
6373,"train"
6374,"train"
6375,"train"
6376,"train"
6377,"train"
6378,"test"
6379,"train"
6380,"train"
6381,"test"
6382,"train"
6383,"train"
6384,"train"
6385,"train"
6386,"train"
6387,"test"
6388,"train"
6389,"test"
6390,"test"
6391,"test"
6392,"train"
6393,"train"
6394,"train"
6395,"train"
6396,"train"
6397,"train"
6398,"train"
6399,"test"
6400,"test"
6401,"train"
6402,"train"
6403,"train"
6404,"train"
6405,"train"
6406,"test"
6407,"train"
6408,"train"
6409,"test"
6410,"test"
6411,"train"
6412,"train"
6413,"train"
6414,"train"
6415,"train"
6416,"test"
6417,"train"
6418,"test"
6419,"train"
6420,"train"
6421,"train"
6422,"train"
6423,"train"
6424,"train"
6425,"train"
6426,"train"
6427,"train"
6428,"test"
6429,"test"
6430,"train"
6431,"train"
6432,"train"
6433,"test"
6434,"train"
6435,"train"
6436,"train"
6437,"test"
6438,"test"
6439,"train"
6440,"train"
6441,"test"
6442,"train"
6443,"train"
6444,"train"
6445,"train"
6446,"train"
6447,"train"
6448,"test"
6449,"train"
6450,"test"
6451,"train"
6452,"test"
6453,"train"
6454,"train"
6455,"train"
6456,"train"
6457,"test"
6458,"test"
6459,"train"
6460,"test"
6461,"train"
6462,"train"
6463,"test"
6464,"train"
6465,"test"
6466,"test"
6467,"train"
6468,"train"
6469,"train"
6470,"train"
6471,"train"
6472,"train"
6473,"train"
6474,"train"
6475,"train"
6476,"test"
6477,"test"
6478,"train"
6479,"train"
6480,"train"
6481,"train"
6482,"train"
6483,"test"
6484,"train"
6485,"train"
6486,"test"
6487,"train"
6488,"train"
6489,"train"
6490,"train"
6491,"train"
6492,"train"
6493,"train"
6494,"train"
6495,"train"
6496,"train"
6497,"test"
6498,"train"
6499,"train"
6500,"test"
6501,"test"
6502,"test"
6503,"train"
6504,"train"
6505,"test"
6506,"train"
6507,"train"
6508,"test"
6509,"train"
6510,"train"
6511,"train"
6512,"train"
6513,"train"
6514,"test"
6515,"train"
6516,"train"
6517,"test"
6518,"test"
6519,"train"
6520,"test"
6521,"test"
6522,"train"
6523,"test"
6524,"train"
6525,"train"
6526,"train"
6527,"train"
6528,"test"
6529,"train"
6530,"train"
6531,"train"
6532,"train"
6533,"train"
6534,"train"
6535,"train"
6536,"train"
6537,"train"
6538,"train"
6539,"test"
6540,"train"
6541,"train"
6542,"train"
6543,"train"
6544,"train"
6545,"test"
6546,"test"
6547,"train"
6548,"train"
6549,"train"
6550,"test"
6551,"test"
6552,"train"
6553,"train"
6554,"test"
6555,"test"
6556,"test"
6557,"train"
6558,"train"
6559,"train"
6560,"train"
6561,"train"
6562,"train"
6563,"train"
6564,"train"
6565,"test"
6566,"train"
6567,"test"
6568,"train"
6569,"train"
6570,"train"
6571,"test"
6572,"train"
6573,"train"
6574,"train"
6575,"train"
6576,"test"
6577,"test"
6578,"train"
6579,"test"
6580,"test"
6581,"train"
6582,"test"
6583,"train"
6584,"train"
6585,"train"
6586,"train"
6587,"train"
6588,"train"
6589,"train"
6590,"train"
6591,"train"
6592,"train"
6593,"train"
6594,"test"
6595,"test"
6596,"train"
6597,"train"
6598,"train"
6599,"train"
6600,"train"
6601,"train"
