"doc_id","split"
6136,"train"
6137,"test"
6138,"test"
6139,"train"
6140,"test"
6141,"train"
6142,"test"
6143,"train"
6144,"test"
6145,"train"
6146,"test"
6147,"train"
6148,"train"
6149,"train"
6150,"train"
6151,"train"
6152,"test"
6153,"train"
6154,"test"
6155,"test"
6156,"train"
6157,"test"
6158,"train"
6159,"train"
6160,"train"
6161,"train"
6162,"train"
6163,"train"
6164,"train"
6165,"test"
6166,"train"
6167,"test"
6168,"train"
6169,"train"
6170,"test"
6171,"test"
6172,"test"
6173,"train"
6174,"train"
6175,"train"
6176,"train"
6177,"train"
6178,"train"
6179,"train"
6180,"train"
6181,"test"
6182,"test"
6183,"train"
6184,"train"
6185,"test"
6186,"test"
6187,"train"
6188,"train"
6189,"train"
6190,"train"
6191,"train"
6192,"train"
6193,"test"
6194,"train"
6195,"train"
6196,"train"
6197,"train"
6198,"train"
6199,"train"
6200,"train"
6201,"train"
6202,"train"
6203,"train"
6204,"train"
6205,"train"
6206,"test"
6207,"test"
6208,"test"
6209,"test"
6210,"train"
6211,"test"
6212,"train"
6213,"train"
6214,"train"
6215,"test"
6216,"test"
6217,"train"
6218,"test"
6219,"train"
6220,"train"
6221,"test"
6222,"train"
6223,"test"
6224,"train"
6225,"test"
6226,"train"
6227,"test"
6228,"train"
6229,"test"
6230,"test"
6231,"train"
6232,"train"
6233,"train"
6234,"test"
6235,"train"
6236,"train"
6237,"train"
6238,"test"
6239,"test"
6240,"train"
6241,"train"
6242,"train"
6243,"train"
6244,"train"
6245,"train"
6246,"train"
6247,"test"
6248,"train"
6249,"test"
6250,"train"
6251,"train"
6252,"train"
6253,"train"
6254,"train"
6255,"train"
6256,"train"
6257,"train"
6258,"train"
6259,"test"
6260,"test"
6261,"train"
6262,"train"
6263,"train"
6264,"train"
6265,"train"
6266,"train"
6267,"train"
6268,"train"
6269,"train"
6270,"train"
6271,"test"
6272,"test"
6273,"train"
6274,"train"
6275,"train"
6276,"train"
6277,"train"
6278,"test"
6279,"train"
6280,"train"
6281,"train"
6282,"train"
6283,"train"
6284,"train"
6285,"test"
6286,"train"
6287,"train"
6288,"test"
6289,"train"
6290,"train"
6291,"train"
6292,"train"
6293,"test"
6294,"train"
6295,"train"
6296,"test"
6297,"test"
6298,"train"
6299,"test"
6300,"test"
6301,"train"
6302,"train"
6303,"train"
6304,"train"
6305,"train"
6306,"train"
6307,"test"
6308,"train"
6309,"test"
6310,"train"
6311,"train"
6312,"test"
6313,"train"
6314,"train"
6315,"train"
6316,"train"
6317,"train"
6318,"test"
6319,"train"
6320,"train"
6321,"test"
6322,"train"
6323,"train"
6324,"train"
6325,"test"
6326,"test"
6327,"train"
6328,"train"
6329,"train"
6330,"train"
6331,"test"
6332,"test"
6333,"train"
6334,"train"
6335,"train"
6336,"train"
6337,"test"
6338,"train"
6339,"train"
6340,"test"
6341,"train"
6342,"train"
6343,"train"
6344,"train"
6345,"train"
6346,"train"
6347,"train"
6348,"test"
6349,"test"
6350,"test"
6351,"train"
6352,"train"
6353,"test"
6354,"test"
6355,"train"
6356,"train"
6357,"test"
6358,"train"
6359,"test"
6360,"train"
6361,"test"
6362,"train"
6363,"test"
6364,"train"
6365,"test"
6366,"train"
6367,"test"
6368,"test"
6369,"train"
6370,"test"
6371,"test"
6372,"test"
6373,"test"
6374,"train"
6375,"train"
6376,"train"
6377,"train"
6378,"test"
6379,"train"
6380,"test"
6381,"train"
6382,"train"
6383,"train"
6384,"train"
6385,"train"
6386,"train"
6387,"test"
6388,"train"
6389,"train"
6390,"train"
6391,"train"
6392,"train"
6393,"train"
6394,"test"
6395,"train"
6396,"train"
6397,"test"
6398,"test"
6399,"test"
6400,"train"
6401,"train"
6402,"train"
6403,"train"
6404,"train"
6405,"train"
6406,"train"
6407,"train"
6408,"train"
6409,"train"
6410,"train"
6411,"test"
6412,"test"
6413,"train"
6414,"train"
6415,"test"
6416,"train"
6417,"train"
6418,"test"
6419,"train"
6420,"train"
6421,"train"
6422,"train"
6423,"train"
6424,"test"
6425,"train"
6426,"train"
6427,"train"
6428,"train"
6429,"train"
6430,"train"
6431,"train"
6432,"test"
6433,"test"
6434,"train"
6435,"test"
6436,"train"
6437,"test"
6438,"test"
6439,"train"
6440,"train"
6441,"train"
6442,"train"
6443,"train"
6444,"train"
6445,"train"
6446,"test"
6447,"train"
6448,"train"
6449,"train"
6450,"train"
6451,"train"
6452,"train"
6453,"train"
6454,"train"
6455,"train"
6456,"train"
6457,"test"
6458,"test"
6459,"train"
6460,"train"
6461,"test"
6462,"test"
6463,"test"
6464,"train"
6465,"train"
6466,"train"
6467,"test"
6468,"test"
6469,"train"
6470,"test"
6471,"train"
6472,"train"
6473,"train"
6474,"train"
6475,"test"
6476,"train"
6477,"train"
6478,"train"
6479,"train"
6480,"test"
6481,"test"
6482,"test"
6483,"train"
6484,"train"
6485,"train"
6486,"train"
6487,"test"
6488,"train"
6489,"train"
6490,"test"
6491,"test"
6492,"test"
6493,"test"
6494,"train"
6495,"test"
6496,"train"
6497,"train"
6498,"train"
6499,"test"
6500,"train"
6501,"test"
6502,"test"
6503,"train"
6504,"train"
6505,"test"
6506,"train"
6507,"test"
6508,"train"
6509,"test"
6510,"test"
6511,"train"
6512,"train"
6513,"test"
6514,"train"
6515,"train"
6516,"train"
6517,"train"
6518,"train"
6519,"test"
6520,"train"
6521,"train"
6522,"train"
6523,"train"
6524,"test"
6525,"train"
6526,"test"
6527,"test"
6528,"test"
6529,"test"
6530,"train"
6531,"test"
6532,"train"
6533,"train"
6534,"train"
6535,"train"
6536,"train"
6537,"train"
6538,"test"
6539,"train"
6540,"train"
6541,"train"
6542,"test"
6543,"test"
6544,"train"
6545,"test"
6546,"train"
6547,"train"
6548,"train"
6549,"test"
6550,"test"
6551,"test"
6552,"train"
6553,"test"
6554,"train"
6555,"train"
6556,"train"
6557,"train"
6558,"test"
6559,"train"
6560,"train"
6561,"train"
6562,"train"
6563,"train"
6564,"train"
6565,"train"
6566,"test"
6567,"train"
6568,"train"
6569,"train"
6570,"test"
6571,"train"
6572,"train"
6573,"train"
6574,"train"
6575,"test"
6576,"train"
6577,"test"
6578,"test"
6579,"test"
6580,"train"
6581,"train"
6582,"train"
6583,"train"
6584,"train"
6585,"test"
6586,"train"
6587,"train"
6588,"test"
6589,"train"
6590,"train"
6591,"train"
6592,"train"
6593,"train"
6594,"train"
6595,"test"
6596,"test"
6597,"train"
6598,"test"
6599,"train"
6600,"test"
6601,"test"
6602,"test"
6603,"train"
6604,"train"
6605,"train"
6606,"test"
6607,"train"
6608,"train"
6609,"test"
6610,"train"
6611,"train"
6612,"test"
6613,"test"
6614,"train"
6615,"train"
6616,"test"
6617,"test"
6618,"test"
6619,"train"
6620,"train"
6621,"test"
6622,"test"
6623,"train"
6624,"test"
6625,"test"
6626,"train"
6627,"train"
6628,"train"
6629,"train"
6630,"test"
6631,"train"
6632,"train"
6633,"test"
6634,"train"
6635,"train"
6636,"test"
6637,"test"
6638,"test"
6639,"train"
6640,"test"
6641,"train"
6642,"train"
6643,"train"
6644,"test"
6645,"train"
6646,"train"
6647,"train"
6648,"test"
6649,"train"
6650,"train"
6651,"train"
6652,"test"
6653,"train"
6654,"test"
6655,"train"
6656,"test"
6657,"train"
6658,"train"
6659,"test"
6660,"train"
6661,"train"
6662,"train"
6663,"train"
6664,"train"
6665,"train"
6666,"train"
6667,"train"
6668,"train"
6669,"test"
6670,"train"
6671,"test"
6672,"train"
6673,"test"
6674,"train"
6675,"test"
6676,"train"
6677,"test"
6678,"test"
6679,"train"
6680,"train"
6681,"train"
6682,"train"
6683,"train"
6684,"train"
6685,"test"
6686,"train"
6687,"train"
6688,"test"
6689,"test"
6690,"train"
6691,"train"
6692,"train"
6693,"train"
6694,"train"
6695,"train"
6696,"train"
6697,"test"
6698,"train"
6699,"train"
6700,"train"
6701,"train"
6702,"test"
6703,"train"
6704,"train"
6705,"train"
6706,"train"
6707,"train"
6708,"test"
6709,"test"
6710,"test"
6711,"test"
6712,"train"
6713,"train"
6714,"train"
6715,"train"
6716,"train"
6717,"test"
6718,"train"
6719,"test"
6720,"test"
6721,"test"
6722,"test"
6723,"train"
6724,"train"
6725,"train"
6726,"train"
6727,"test"
6728,"test"
6729,"train"
6730,"train"
6731,"train"
6732,"train"
6733,"train"
6734,"train"
6735,"train"
6736,"test"
6737,"train"
6738,"train"
6739,"test"
6740,"train"
6741,"test"
6742,"train"
6743,"test"
6744,"train"
6745,"train"
6746,"test"
6747,"train"
6748,"train"
6749,"train"
6750,"test"
6751,"train"
6752,"test"
6753,"test"
6754,"test"
6755,"test"
6756,"test"
6757,"test"
6758,"test"
6759,"train"
6760,"train"
6761,"train"
6762,"test"
6763,"train"
6764,"test"
6765,"train"
6766,"test"
6767,"test"
6768,"train"
6769,"train"
6770,"train"
6771,"train"
6772,"train"
6773,"train"
6774,"train"
6775,"train"
6776,"train"
6777,"train"
6778,"train"
6779,"train"
6780,"train"
6781,"test"
6782,"train"
6783,"train"
6784,"train"
6785,"train"
6786,"train"
6787,"train"
6788,"train"
6789,"train"
6790,"train"
6791,"train"
6792,"train"
6793,"test"
6794,"test"
6795,"train"
6796,"test"
6797,"train"
6798,"train"
6799,"train"
6800,"test"
6801,"test"
6802,"train"
6803,"train"
6804,"train"
6805,"train"
6806,"test"
6807,"train"
6808,"train"
6809,"test"
6810,"test"
6811,"train"
6812,"train"
6813,"test"
6814,"train"
6815,"test"
6816,"train"
6817,"train"
6818,"train"
6819,"train"
6820,"test"
6821,"train"
6822,"test"
6823,"train"
6824,"train"
6825,"test"
6826,"train"
6827,"train"
6828,"train"
6829,"train"
6830,"train"
6831,"test"
6832,"train"
6833,"train"
6834,"train"
6835,"train"
6836,"test"
6837,"train"
6838,"test"
6839,"train"
6840,"train"
6841,"train"
6842,"test"
6843,"test"
6844,"train"
6845,"train"
6846,"train"
6847,"test"
6848,"train"
6849,"train"
6850,"train"
6851,"test"
6852,"test"
6853,"train"
6854,"train"
6855,"train"
6856,"train"
6857,"train"
6858,"train"
6859,"train"
6860,"test"
6861,"test"
6862,"train"
6863,"train"
6864,"train"
6865,"train"
6866,"train"
6867,"train"
6868,"train"
6869,"train"
6870,"train"
6871,"test"
6872,"test"
6873,"train"
6874,"train"
6875,"train"
6876,"test"
6877,"train"
6878,"train"
6879,"train"
6880,"train"
6881,"test"
6882,"test"
6883,"train"
6884,"train"
6885,"test"
6886,"train"
6887,"train"
6888,"train"
6889,"train"
6890,"test"
6891,"test"
6892,"train"
6893,"test"
6894,"train"
6895,"test"
6896,"train"
6897,"train"
6898,"test"
6899,"train"
6900,"train"
6901,"test"
6902,"train"
6903,"train"
6904,"train"
6905,"test"
6906,"train"
6907,"train"
6908,"test"
6909,"train"
6910,"train"
6911,"train"
6912,"test"
6913,"train"
6914,"train"
6915,"train"
6916,"train"
6917,"train"
6918,"train"
6919,"train"
6920,"train"
6921,"train"
6922,"test"
6923,"train"
6924,"train"
6925,"test"
6926,"test"
6927,"train"
6928,"train"
6929,"train"
6930,"test"
6931,"train"
6932,"train"
6933,"test"
6934,"test"
6935,"test"
6936,"train"
6937,"train"
6938,"train"
6939,"train"
6940,"test"
6941,"test"
6942,"train"
6943,"train"
6944,"train"
6945,"train"
6946,"train"
6947,"test"
6948,"train"
6949,"train"
6950,"test"
6951,"train"
6952,"train"
6953,"train"
6954,"train"
6955,"train"
6956,"train"
6957,"test"
6958,"train"
6959,"test"
6960,"test"
6961,"train"
6962,"train"
6963,"train"
6964,"train"
6965,"test"
6966,"train"
6967,"test"
6968,"train"
6969,"train"
6970,"train"
6971,"train"
6972,"test"
6973,"train"
6974,"test"
6975,"train"
6976,"train"
6977,"train"
6978,"train"
6979,"train"
6980,"train"
6981,"train"
6982,"train"
6983,"train"
6984,"train"
6985,"test"
6986,"train"
6987,"train"
6988,"test"
6989,"test"
6990,"train"
6991,"train"
6992,"train"
6993,"test"
6994,"train"
6995,"train"
6996,"test"
6997,"test"
6998,"train"
6999,"train"
7000,"train"
7001,"test"
7002,"train"
7003,"test"
7004,"test"
7005,"train"
7006,"train"
7007,"train"
7008,"train"
7009,"test"
7010,"test"
7011,"train"
7012,"train"
7013,"train"
7014,"train"
7015,"train"
7016,"train"
7017,"test"
7018,"train"
7019,"test"
7020,"train"
7021,"train"
7022,"test"
7023,"train"
7024,"train"
7025,"train"
7026,"train"
7027,"test"
7028,"train"
7029,"train"
7030,"train"
7031,"test"
7032,"test"
7033,"train"
7034,"train"
7035,"test"
7036,"train"
7037,"train"
7038,"train"
7039,"test"
7040,"train"
7041,"train"
7042,"test"
7043,"train"
7044,"test"
7045,"train"
7046,"train"
7047,"test"
7048,"train"
7049,"train"
7050,"test"
7051,"test"
7052,"test"
7053,"train"
7054,"train"
7055,"train"
7056,"train"
7057,"train"
7058,"test"
7059,"train"
7060,"train"
7061,"train"
7062,"train"
7063,"train"
7064,"train"
7065,"test"
7066,"test"
7067,"test"
7068,"train"
7069,"train"
7070,"train"
7071,"train"
7072,"train"
7073,"train"
7074,"train"
7075,"train"
7076,"train"
7077,"train"
7078,"train"
7079,"test"
7080,"test"
7081,"train"
7082,"train"
7083,"test"
7084,"test"
7085,"test"
7086,"test"
7087,"train"
7088,"test"
7089,"train"
7090,"train"
7091,"train"
7092,"train"
7093,"train"
7094,"train"
7095,"train"
7096,"test"
7097,"train"
7098,"test"
7099,"test"
7100,"test"
7101,"train"
7102,"train"
7103,"train"
7104,"train"
7105,"train"
7106,"train"
7107,"train"
7108,"train"
7109,"train"
7110,"train"
7111,"test"
7112,"train"
7113,"train"
7114,"train"
7115,"train"
7116,"train"
7117,"test"
7118,"train"
7119,"train"
7120,"test"
7121,"test"
7122,"train"
7123,"train"
7124,"test"
7125,"train"
7126,"train"
7127,"train"
7128,"train"
7129,"train"
7130,"train"
7131,"train"
7132,"test"
7133,"test"
7134,"train"
7135,"test"
7136,"train"
7137,"train"
7138,"train"
7139,"train"
7140,"train"
7141,"train"
7142,"train"
7143,"train"
7144,"train"
7145,"train"
7146,"train"
7147,"test"
7148,"train"
7149,"test"
7150,"train"
7151,"test"
7152,"train"
7153,"test"
7154,"train"
7155,"train"
7156,"train"
7157,"train"
7158,"train"
7159,"train"
7160,"train"
7161,"test"
7162,"test"
7163,"train"
7164,"train"
7165,"test"
7166,"train"
7167,"train"
7168,"train"
7169,"test"
7170,"train"
7171,"train"
7172,"train"
7173,"train"
7174,"train"
7175,"test"
7176,"train"
7177,"train"
7178,"train"
7179,"train"
7180,"train"
7181,"test"
7182,"train"
7183,"train"
7184,"test"
7185,"train"
7186,"train"
7187,"train"
7188,"test"
7189,"train"
7190,"test"
7191,"train"
7192,"test"
7193,"train"
7194,"train"
7195,"train"
7196,"test"
7197,"train"
7198,"train"
7199,"train"
7200,"test"
7201,"test"
7202,"train"
7203,"test"
7204,"train"
7205,"train"
7206,"train"
7207,"test"
7208,"train"
7209,"test"
7210,"train"
7211,"test"
7212,"test"
7213,"test"
7214,"train"
7215,"train"
7216,"train"
7217,"train"
7218,"train"
7219,"train"
7220,"test"
7221,"test"
7222,"train"
7223,"train"
7224,"train"
7225,"test"
7226,"train"
7227,"train"
7228,"train"
7229,"test"
7230,"train"
7231,"train"
7232,"train"
7233,"test"
7234,"test"
7235,"train"
7236,"train"
7237,"train"
7238,"train"
7239,"test"
7240,"train"
7241,"test"
7242,"train"
7243,"test"
7244,"train"
7245,"test"
7246,"train"
7247,"train"
7248,"train"
7249,"test"
7250,"train"
7251,"test"
7252,"train"
7253,"train"
7254,"test"
7255,"train"
7256,"train"
7257,"test"
7258,"test"
7259,"test"
7260,"train"
7261,"train"
7262,"test"
7263,"train"
7264,"train"
7265,"test"
7266,"test"
7267,"train"
7268,"test"
7269,"train"
7270,"train"
7271,"train"
7272,"train"
7273,"train"
7274,"test"
7275,"test"
7276,"test"
7277,"train"
7278,"test"
7279,"train"
7280,"train"
7281,"train"
7282,"test"
7283,"train"
7284,"test"
7285,"train"
7286,"train"
7287,"test"
7288,"train"
7289,"train"
7290,"train"
7291,"test"
7292,"train"
7293,"train"
7294,"train"
7295,"train"
7296,"train"
7297,"train"
7298,"train"
7299,"train"
7300,"train"
7301,"train"
7302,"train"
7303,"test"
7304,"train"
7305,"test"
7306,"train"
7307,"test"
7308,"train"
7309,"train"
7310,"train"
7311,"test"
7312,"test"
7313,"train"
7314,"test"
7315,"train"
7316,"train"
7317,"test"
7318,"test"
7319,"train"
7320,"train"
7321,"train"
7322,"train"
7323,"train"
7324,"train"
7325,"train"
7326,"train"
7327,"test"
7328,"test"
7329,"train"
7330,"train"
7331,"test"
7332,"train"
7333,"train"
7334,"train"
7335,"test"
7336,"train"
7337,"train"
7338,"train"
7339,"test"
7340,"test"
7341,"test"
7342,"train"
7343,"train"
7344,"train"
7345,"train"
7346,"train"
7347,"train"
7348,"train"
7349,"test"
7350,"test"
7351,"train"
7352,"train"
7353,"train"
7354,"train"
7355,"test"
7356,"train"
7357,"test"
7358,"train"
7359,"test"
7360,"test"
7361,"train"
7362,"train"
7363,"train"
7364,"test"
7365,"train"
7366,"train"
7367,"train"
7368,"test"
7369,"train"
7370,"train"
7371,"test"
7372,"train"
7373,"train"
7374,"test"
7375,"test"
7376,"train"
7377,"train"
7378,"test"
7379,"test"
7380,"train"
7381,"test"
7382,"test"
7383,"train"
7384,"train"
7385,"test"
7386,"train"
7387,"train"
7388,"train"
7389,"test"
7390,"test"
7391,"train"
7392,"train"
7393,"train"
7394,"train"
7395,"test"
7396,"test"
7397,"train"
7398,"train"
7399,"train"
7400,"train"
7401,"train"
7402,"train"
7403,"test"
7404,"test"
7405,"train"
7406,"train"
7407,"train"
7408,"test"
7409,"test"
7410,"test"
7411,"train"
7412,"train"
7413,"test"
7414,"train"
7415,"train"
7416,"train"
7417,"test"
7418,"test"
7419,"train"
7420,"train"
7421,"train"
7422,"test"
7423,"train"
7424,"train"
7425,"train"
7426,"test"
7427,"train"
7428,"test"
7429,"train"
7430,"train"
7431,"train"
7432,"test"
7433,"train"
7434,"test"
7435,"train"
7436,"train"
7437,"train"
7438,"train"
7439,"train"
7440,"test"
7441,"test"
7442,"train"
7443,"train"
7444,"test"
7445,"test"
7446,"train"
7447,"train"
7448,"train"
7449,"train"
7450,"train"
7451,"test"
7452,"train"
7453,"train"
7454,"train"
7455,"train"
7456,"train"
7457,"train"
7458,"test"
7459,"test"
7460,"train"
7461,"test"
7462,"test"
7463,"train"
7464,"train"
7465,"train"
7466,"test"
7467,"train"
7468,"train"
7469,"train"
7470,"test"
7471,"test"
7472,"train"
7473,"test"
7474,"train"
7475,"train"
7476,"train"
7477,"train"
7478,"train"
7479,"train"
7480,"test"
7481,"train"
7482,"train"
7483,"train"
7484,"test"
7485,"train"
7486,"test"
7487,"test"
7488,"train"
7489,"test"
7490,"train"
7491,"train"
7492,"test"
7493,"train"
7494,"train"
7495,"train"
7496,"train"
7497,"test"
7498,"train"
7499,"test"
7500,"train"
7501,"test"
7502,"train"
7503,"train"
7504,"train"
7505,"test"
7506,"train"
7507,"train"
7508,"test"
7509,"train"
7510,"train"
7511,"train"
7512,"test"
7513,"test"
7514,"train"
7515,"train"
7516,"train"
7517,"test"
7518,"test"
7519,"train"
7520,"train"
7521,"test"
7522,"train"
7523,"test"
7524,"train"
7525,"train"
7526,"train"
7527,"train"
7528,"train"
7529,"test"
7530,"train"
7531,"train"
7532,"train"
7533,"train"
7534,"test"
7535,"test"
7536,"train"
7537,"train"
7538,"train"
7539,"train"
7540,"train"
7541,"train"
7542,"train"
7543,"train"
7544,"train"
7545,"train"
7546,"train"
7547,"train"
7548,"train"
7549,"test"
7550,"train"
7551,"test"
7552,"train"
7553,"train"
7554,"test"
7555,"test"
7556,"train"
7557,"train"
7558,"test"
7559,"train"
7560,"train"
7561,"train"
7562,"train"
7563,"train"
7564,"test"
7565,"train"
7566,"train"
7567,"train"
7568,"train"
7569,"test"
7570,"test"
7571,"train"
7572,"train"
7573,"test"
7574,"train"
7575,"test"
7576,"train"
7577,"train"
7578,"train"
7579,"train"
7580,"train"
7581,"test"
7582,"train"
7583,"test"
7584,"train"
7585,"test"
7586,"train"
7587,"train"
7588,"test"
7589,"train"
7590,"test"
7591,"train"
7592,"train"
7593,"test"
7594,"train"
7595,"train"
7596,"test"
7597,"train"
7598,"train"
7599,"test"
7600,"train"
7601,"train"
7602,"test"
7603,"train"
7604,"test"
7605,"train"
7606,"train"
7607,"train"
7608,"train"
7609,"test"
7610,"train"
7611,"train"
7612,"train"
7613,"test"
7614,"train"
7615,"train"
7616,"train"
7617,"train"
7618,"train"
7619,"train"
7620,"train"
7621,"train"
7622,"train"
7623,"test"
7624,"train"
7625,"test"
7626,"test"
7627,"train"
7628,"test"
7629,"train"
7630,"train"
7631,"test"
7632,"train"
7633,"test"
7634,"test"
7635,"test"
7636,"test"
7637,"train"
7638,"test"
7639,"train"
7640,"train"
7641,"train"
7642,"train"
7643,"test"
7644,"train"
7645,"train"
7646,"test"
7647,"test"
7648,"train"
7649,"train"
7650,"train"
7651,"train"
7652,"train"
7653,"train"
7654,"train"
7655,"train"
7656,"train"
7657,"train"
7658,"test"
7659,"train"
7660,"train"
7661,"train"
7662,"train"
7663,"train"
7664,"test"
7665,"train"
7666,"train"
7667,"test"
7668,"train"
7669,"test"
7670,"train"
7671,"train"
7672,"train"
7673,"test"
7674,"test"
7675,"test"
7676,"train"
7677,"train"
7678,"test"
7679,"train"
7680,"test"
7681,"train"
7682,"test"
7683,"train"
7684,"train"
7685,"test"
7686,"train"
7687,"train"
7688,"train"
7689,"train"
7690,"train"
7691,"train"
7692,"test"
7693,"train"
7694,"train"
7695,"train"
7696,"test"
7697,"train"
7698,"train"
7699,"train"
7700,"test"
7701,"test"
7702,"train"
7703,"train"
7704,"train"
7705,"train"
7706,"train"
7707,"train"
7708,"train"
7709,"train"
7710,"train"
7711,"train"
7712,"train"
7713,"test"
7714,"test"
7715,"train"
7716,"train"
7717,"test"
7718,"test"
7719,"train"
7720,"test"
7721,"test"
7722,"test"
7723,"test"
7724,"train"
7725,"train"
7726,"train"
7727,"test"
7728,"train"
7729,"train"
7730,"test"
7731,"test"
7732,"train"
7733,"train"
7734,"test"
7735,"train"
7736,"train"
7737,"train"
7738,"train"
7739,"train"
7740,"train"
7741,"train"
7742,"test"
7743,"train"
7744,"train"
7745,"train"
7746,"train"
7747,"train"
7748,"train"
7749,"train"
7750,"train"
7751,"train"
7752,"test"
7753,"train"
7754,"train"
7755,"test"
7756,"test"
7757,"train"
7758,"test"
7759,"train"
7760,"train"
7761,"test"
7762,"train"
7763,"train"
7764,"test"
7765,"train"
7766,"test"
7767,"train"
7768,"train"
7769,"train"
7770,"train"
7771,"train"
7772,"test"
7773,"train"
7774,"train"
7775,"train"
7776,"test"
7777,"train"
7778,"train"
7779,"train"
7780,"train"
7781,"train"
7782,"test"
7783,"test"
7784,"test"
7785,"train"
7786,"test"
7787,"train"
7788,"train"
7789,"train"
7790,"train"
7791,"train"
7792,"test"
7793,"train"
7794,"train"
7795,"train"
7796,"train"
7797,"train"
7798,"test"
7799,"train"
7800,"train"
7801,"train"
7802,"train"
7803,"test"
7804,"train"
7805,"train"
7806,"train"
7807,"train"
7808,"test"
7809,"train"
7810,"test"
7811,"test"
7812,"train"
7813,"train"
7814,"train"
7815,"train"
7816,"train"
7817,"test"
7818,"test"
7819,"train"
7820,"train"
7821,"train"
7822,"train"
7823,"train"
7824,"train"
7825,"test"
7826,"train"
7827,"test"
7828,"test"
7829,"train"
7830,"test"
7831,"train"
7832,"train"
7833,"train"
7834,"train"
7835,"train"
7836,"train"
7837,"train"
7838,"train"
7839,"train"
7840,"train"
7841,"train"
7842,"train"
7843,"train"
7844,"train"
7845,"train"
7846,"test"
7847,"test"
7848,"train"
7849,"train"
7850,"train"
7851,"train"
7852,"test"
7853,"train"
7854,"train"
7855,"train"
7856,"train"
7857,"test"
7858,"train"
7859,"test"
7860,"train"
7861,"train"
7862,"train"
7863,"train"
7864,"test"
7865,"test"
7866,"train"
7867,"train"
7868,"test"
7869,"train"
7870,"test"
7871,"train"
7872,"train"
7873,"train"
7874,"train"
7875,"train"
7876,"train"
7877,"train"
7878,"test"
7879,"train"
7880,"test"
7881,"train"
7882,"train"
7883,"train"
7884,"train"
7885,"train"
7886,"train"
7887,"test"
7888,"test"
7889,"train"
7890,"train"
7891,"train"
7892,"train"
7893,"train"
7894,"test"
7895,"train"
7896,"train"
7897,"train"
7898,"train"
7899,"train"
7900,"train"
7901,"train"
7902,"train"
7903,"train"
7904,"train"
7905,"train"
7906,"test"
7907,"test"
7908,"train"
7909,"train"
7910,"train"
7911,"train"
7912,"train"
7913,"test"
7914,"test"
7915,"train"
7916,"test"
7917,"test"
7918,"test"
7919,"train"
7920,"test"
7921,"test"
7922,"train"
7923,"test"
7924,"test"
7925,"test"
7926,"test"
7927,"test"
7928,"train"
7929,"train"
7930,"test"
7931,"test"
7932,"test"
7933,"train"
7934,"train"
7935,"train"
7936,"test"
7937,"test"
7938,"test"
7939,"train"
7940,"train"
7941,"train"
7942,"train"
7943,"train"
7944,"test"
7945,"train"
7946,"test"
7947,"train"
7948,"test"
7949,"train"
7950,"train"
7951,"train"
7952,"train"
7953,"test"
7954,"train"
7955,"train"
7956,"train"
7957,"train"
7958,"test"
7959,"train"
7960,"test"
7961,"train"
7962,"test"
7963,"test"
7964,"train"
7965,"train"
7966,"train"
7967,"test"
7968,"train"
7969,"test"
7970,"test"
7971,"train"
7972,"train"
7973,"train"
7974,"train"
7975,"train"
7976,"train"
7977,"train"
7978,"train"
7979,"train"
7980,"train"
7981,"train"
7982,"train"
7983,"train"
7984,"test"
7985,"train"
7986,"train"
7987,"test"
7988,"test"
7989,"test"
7990,"train"
7991,"train"
7992,"test"
7993,"test"
7994,"train"
7995,"train"
7996,"train"
7997,"train"
7998,"test"
7999,"train"
8000,"train"
8001,"train"
8002,"test"
8003,"train"
8004,"train"
8005,"train"
8006,"train"
8007,"train"
8008,"test"
8009,"train"
8010,"train"
8011,"train"
8012,"test"
8013,"train"
8014,"train"
8015,"train"
8016,"train"
8017,"train"
8018,"train"
8019,"train"
8020,"train"
8021,"test"
8022,"train"
8023,"train"
8024,"train"
8025,"train"
8026,"train"
8027,"train"
8028,"train"
8029,"train"
8030,"train"
8031,"test"
8032,"train"
8033,"train"
8034,"train"
8035,"test"
8036,"train"
8037,"train"
8038,"train"
8039,"train"
8040,"test"
8041,"test"
8042,"train"
8043,"train"
8044,"train"
8045,"train"
8046,"train"
8047,"test"
8048,"train"
8049,"train"
8050,"train"
8051,"train"
8052,"train"
8053,"test"
8054,"train"
8055,"test"
8056,"train"
8057,"train"
8058,"train"
8059,"test"
8060,"test"
8061,"test"
8062,"train"
8063,"train"
8064,"test"
8065,"train"
8066,"test"
8067,"test"
8068,"train"
8069,"train"
8070,"train"
8071,"test"
8072,"train"
8073,"train"
8074,"test"
8075,"test"
8076,"test"
8077,"train"
8078,"train"
8079,"test"
8080,"train"
8081,"train"
8082,"train"
8083,"train"
8084,"train"
8085,"test"
8086,"train"
8087,"test"
8088,"train"
8089,"train"
8090,"train"
8091,"train"
8092,"train"
8093,"train"
8094,"test"
8095,"test"
8096,"test"
8097,"train"
8098,"test"
8099,"test"
8100,"train"
8101,"test"
8102,"train"
8103,"test"
8104,"train"
8105,"train"
8106,"train"
8107,"train"
8108,"train"
8109,"test"
8110,"train"
8111,"train"
8112,"train"
8113,"train"
8114,"test"
8115,"train"
8116,"train"
8117,"train"
8118,"train"
8119,"train"
8120,"test"
8121,"train"
8122,"train"
8123,"test"
8124,"train"
8125,"test"
8126,"train"
8127,"train"
8128,"train"
8129,"test"
8130,"train"
8131,"test"
8132,"test"
8133,"train"
